gene	description	fisher_pvalue	mean_t	mean_lfc
STAM2	signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358]	0.565654867074738	0.630480718732428	0.058742005371982
WRNIP1	WRN helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]	0.565654867074738	1.3842651135773	0.126356953906224
PDLIM5	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]	0.566015683120002	0.358830628391722	-0.202595554547576
TTLL4	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	0.566545060446085	0.770278531214078	0.101221421588526
RNF215	ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]	0.566620634043349	1.46134203461981	0.241994324553173
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.566620634043349	0.662061702982294	0.030771507193884
HSP90AA1	heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]	0.566620634043349	0.078191231365359	-0.475049106481554
PODNL1	podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275]	0.566620634043349	0.880470856996704	0.468070150255257
DSG3	desmoglein 3 [Source:HGNC Symbol;Acc:HGNC:3050]	0.566620634043349	1.13455389168765	0.0935708393303836
DYNC2H1	dynein cytoplasmic 2 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2962]	0.566620634043349	-0.910990936513563	-0.11421280479309
ALDH3A2	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]	0.566620634043349	-0.0600222361225372	-0.00134239955439358
ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]	0.566620634043349	-1.28608305026761	-0.23327827326908
LGALS4	galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]	0.566620634043349	0.320950933051667	0.0720982118899864
PARN	poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]	0.567586223122025	0.43447545097034	0.0187076214055815
SEMA4D	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]	0.567586223122025	-0.53708136694826	-0.065171318019887
ERMP1	endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]	0.567586223122025	-0.071938925156839	-0.0104600586252734
AGPS	alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]	0.567586223122025	-0.336903412354458	-0.0333024794980789
GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	0.567586223122025	-1.46049143130356	-0.679895659881619
KCNK15	potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]	0.567586223122025	-0.0946371569916106	-0.0380358037329778
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]	0.567586223122025	-1.09343253832568	-0.242036749291833
GDNF	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]	0.567586223122025	1.22328809195884	0.403597586609083
TEX28	testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	0.567586223122025	0.20538213526246	0.019439729275949
ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]	0.567586223122025	0.812737295590496	0.0457824583742647
LIG4	DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]	0.567586223122025	-0.658788208109056	-0.0362590473400133
MS4A1	membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]	0.567586223122025	-0.747448070780645	-0.646924648171257
UCP2	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]	0.567586223122025	0.82733150915728	0.292836272447405
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	0.567586223122025	-0.923726356851083	-0.0616251286738133
ABHD10	abhydrolase domain containing 10, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:25656]	0.567586223122025	0.215053445610976	0.026926321568142
CYP2E1	cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]	0.567586223122025	-0.0835503899925293	-0.032531593882821
CREB5	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	0.568877250070404	0.712283887690475	0.108595993652266
UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]	0.568877250070404	-0.164737013742805	-0.0463324142230586
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	0.568877250070404	-0.817793862752426	-0.0620679316563273
TNS1	tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]	0.568877250070404	-0.491793997310521	-0.0123409355687127
ATF4	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]	0.569217048348645	0.343643314563846	0.0542242115566115
DNAAF5	dynein axonemal assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:26013]	0.569217048348645	0.961035843996295	0.075490630865175
AHCY	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]	0.569217048348645	-0.739920247443392	-0.0611672304775639
DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]	0.569217048348645	-0.739989981944049	-0.084122063811894
ACLY	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]	0.569217048348645	-0.811232727967502	-0.144685087859094
FAR1	fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]	0.569772050183633	-0.296040384594688	-0.00919624921799453
BFSP2	beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041]	0.569772050183633	0.884297610719309	-0.0490886855834009
ZNF593	zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]	0.569963546478475	0.916187911453519	0.0862968456452856
MECP2	methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	0.572118202531431	-1.07221379785086	-0.0886423596724616
DACT2	dishevelled binding antagonist of beta catenin 2 [Source:HGNC Symbol;Acc:HGNC:21231]	0.572118202531431	1.37390635947761	0.26817048887707
ENG	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	0.572118202531431	0.164055256861457	0.478226546097842
RAB5B	RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]	0.572118202531431	-0.929176604805433	-0.0651660921776524
SPATA13	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]	0.572118202531431	0.0789202448842682	-0.00244129337460448
ELF2	E74 like ETS transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3317]	0.572118202531431	-0.910158165072379	-0.189131860250505
S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	0.572118202531431	-0.103934864948084	0.0588289466463501
CCNJ	cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]	0.572850794132666	1.13164189101452	0.247434915595999
HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	0.572850794132666	0.653320876190235	0.183614890247315
USP34	ubiquitin specific peptidase 34 [Source:HGNC Symbol;Acc:HGNC:20066]	0.572850794132666	-0.956991754949236	-0.0721887006466749
ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]	0.573717418145407	0.804226013311429	0.0834568573963615
TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	0.573717418145407	-1.28719869372692	-0.185204436175244
CDK5	cyclin dependent kinase 5 [Source:HGNC Symbol;Acc:HGNC:1774]	0.57397474641956	1.30816847716238	0.173650270590455
SIK2	salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]	0.575086384984311	0.502009271524287	0.0150148210620766
POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:30080]	0.575676190838306	0.819939027945557	0.134963074368458
AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	0.575676190838306	-0.374541875667329	-0.0699386690691749
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	0.575676190838306	0.668053743371877	0.156254932776752
TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]	0.575676190838306	-1.16055103550912	-0.151907631539302
UPP1	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	0.575676190838306	1.14947515882122	0.14404768732352
AFDN-DT	AFDN divergent transcript [Source:HGNC Symbol;Acc:HGNC:21236]	0.575676190838306	-0.38949797875457	-0.119506032189638
IL33	interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]	0.575676190838306	-0.660797432911817	-0.105664860093883
CD93	CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]	0.575676190838306	1.10405588299153	0.108808870230535
GPLD1	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]	0.575676190838306	0.635791398103294	0.0329895751686646
HSD17B12	hydroxysteroid 17-beta dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	0.575676190838306	-0.788351412474341	-0.101756131888231
MKRN2	makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]	0.575676190838306	0.689818903646363	0.0113202483359095
NKD2	NKD inhibitor of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:17046]	0.575676190838306	0.305070865529708	-0.0019585359625222
RXRG	retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479]	0.575676190838306	-0.124408982976175	-0.0360407556037411
OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]	0.575676190838306	0.757928985660088	0.162364193712007
SSBP2	single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]	0.575922817548873	-1.12963647885144	-0.0883594510287596
ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]	0.575922817548873	0.108505421739035	0.0163924943452592
CALCRL	calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]	0.575922817548873	-0.287076263522688	-0.112599850171938
HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451]	0.576379853501813	-0.536056251494233	-0.0620973904320163
SRSF11	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	0.576379853501813	-1.23592342540557	-0.106591847775651
CCDC25	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]	0.576379853501813	0.902162421132547	0.0410236574144498
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	0.576900863877828	1.10569576808241	0.16154817127425
WDR1	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	0.576984552089111	0.999755016853835	0.121609071003993
THG1L	tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053]	0.576984552089111	1.29832916597892	0.134751481000748
MRPL19	mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]	0.576984552089111	-0.209320670247298	-0.0302240255715965
RASIP1	Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]	0.576984552089111	0.612982494659646	0.0716978646121228
SPACA9	sperm acrosome associated 9 [Source:HGNC Symbol;Acc:HGNC:1367]	0.576984552089111	1.41639608208257	0.191798655003473
PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:9386]	0.576984552089111	1.16784736438221	0.163095918339247
DNMT3A	DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]	0.577119782888755	1.32426440325105	0.131361129226475
GNG5	G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]	0.577119782888755	0.620419980395702	0.0990957399688415
TSC22D1	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	0.577119782888755	-0.584008010860423	-0.115625707866372
LIPC	lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]	0.578136236573633	0.750420430111309	0.171730275972093
CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:28421]	0.578136236573633	0.471074392472048	0.0676935108082602
CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	0.578960120426096	0.00574650530027498	-0.0114619221252154
SDR39U1	short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275]	0.578960120426096	-0.631784624566946	0.00290309162579953
ATP5MC3	ATP synthase membrane subunit c locus 3 [Source:HGNC Symbol;Acc:HGNC:843]	0.578960120426096	-0.0614419670476218	-0.435467553819518
CABP1	calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1384]	0.578960120426096	-0.129616780592658	-0.0191880443398749
ZNRF1	zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]	0.578960120426096	1.30287483226847	0.14748046113217
PRRC2C	proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903]	0.578960120426096	-0.649526405787718	-0.0345533663615142
GLRX2	glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]	0.578960120426096	-0.723635487826783	-0.101786063455945
DENND1A	DENN domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29324]	0.578960120426096	0.493432088279887	0.0483165896193153
GSTK1	glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]	0.578960120426096	0.462085172229649	0.0166614311468471
MED1	mediator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:9234]	0.578960120426096	-0.87463922174104	-0.108460823702546
CBLB	Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]	0.578960120426096	-1.1053796264575	-0.234410909183771
PIGF	phosphatidylinositol glycan anchor biosynthesis class F [Source:HGNC Symbol;Acc:HGNC:8962]	0.578960120426096	-0.0891326617091563	-0.0502403775224076
GPATCH3	G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]	0.578960120426096	0.159277904339864	0.00757019716686402
RAB35	RAB35, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9774]	0.578960120426096	1.0851001967042	0.111261477922823
FBXO38	F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]	0.578960120426096	0.805922642942158	0.127258658999392
LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]	0.578960120426096	-1.0117230020059	-0.113225188417014
MRPL41	mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]	0.578960120426096	0.939320370682361	0.0628805337647721
RTN3	reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]	0.578960120426096	-0.951298876648914	-0.0975759474340571
SLCO2A1	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]	0.578960120426096	0.21195491921986	0.126836662420851
ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]	0.578960120426096	-1.35349725654983	-0.149741389763224
USP4	ubiquitin specific peptidase 4 [Source:HGNC Symbol;Acc:HGNC:12627]	0.578960120426096	0.95860705895077	0.0725344502636918
PRR11	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]	0.578960120426096	-0.449583776670099	0.00988418508099028
GRK4	G protein-coupled receptor kinase 4 [Source:HGNC Symbol;Acc:HGNC:4543]	0.579699722606315	0.894187211458492	0.0783254444862647
CNTNAP3	contactin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:13834]	0.579699722606315	-1.18397559734695	-0.232161147845473
LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	0.579699722606315	1.15478254917049	0.154015807922935
TNFRSF10A	TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]	0.579699722606315	0.298307131793998	0.156905160082147
ZNF248	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	0.579699722606315	-1.35041764738949	-0.109985449748917
TWF1	twinfilin actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9620]	0.579699722606315	-0.726727486625541	-0.0299598276820723
FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	0.579699722606315	-0.0305278373102556	0.0589276592824936
SPINT1	serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]	0.579699722606315	0.257007931298591	0.00381008404332504
C1orf216	chromosome 1 open reading frame 216 [Source:HGNC Symbol;Acc:HGNC:26800]	0.579699722606315	0.271157148476452	-0.0100787990272876
CCDC30	coiled-coil domain containing 30 [Source:HGNC Symbol;Acc:HGNC:26103]	0.579699722606315	0.919174414522201	0.142576778179037
TMEM70	transmembrane protein 70 [Source:HGNC Symbol;Acc:HGNC:26050]	0.579699722606315	-0.77604950620052	-0.0561195103304526
AVPI1	arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]	0.579699722606315	-1.35550325469861	-0.145012341398285
PID1	phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084]	0.579699722606315	-0.960481647710284	-0.109698482000796
SLCO3A1	solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]	0.579699722606315	1.09955167445735	0.0887308098777618
SLC30A4	solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]	0.579699722606315	-0.131714225964367	-0.0314181681359009
TTYH1	tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]	0.579699722606315	-0.240276200927186	0.000919968475871191
FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	0.579699722606315	0.980160491064676	0.0438921203521205
KLHL11	kelch like family member 11 [Source:HGNC Symbol;Acc:HGNC:19008]	0.579699722606315	0.197844225942235	0.0182393168003429
TCF21	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]	0.579699722606315	0.356798948087861	0.0974802400224015
SLC29A1	solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]	0.580380406373791	-0.0289225475307021	0.10501619757707
TOP3A	DNA topoisomerase III alpha [Source:HGNC Symbol;Acc:HGNC:11992]	0.580380406373791	-0.316008911935769	-0.0192123596685007
SF3A2	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	0.580380406373791	0.66019796441568	0.120742947569866
MYL3	myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584]	0.580380406373791	0.77082591115413	0.390179515677379
MYOZ1	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	0.580380406373791	1.3664268377437	0.443061672046224
AMOT	angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]	0.580380406373791	-0.818541570040772	-0.0908083799272226
ALPK1	alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]	0.580380406373791	-1.42720866349155	-0.127251574782352
CMKLR2	chemerin chemokine-like receptor 2 [Source:HGNC Symbol;Acc:HGNC:4463]	0.580380406373791	-0.720542824352219	-0.223502972009982
TMX1	thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]	0.580380406373791	0.0191578377307137	0.053074124600321
NKTR	natural killer cell triggering receptor [Source:HGNC Symbol;Acc:HGNC:7833]	0.580380406373791	-0.8262126979037	-0.0509808947697463
SMPX	small muscle protein X-linked [Source:HGNC Symbol;Acc:HGNC:11122]	0.580380406373791	-0.304172039643803	0.0131779255650523
MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	0.580380406373791	0.900748494132717	0.0205242076064994
KCTD3	potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]	0.58107076903466	-0.307296628179051	0.0337961880816827
GPKOW	G-patch domain and KOW motifs [Source:HGNC Symbol;Acc:HGNC:30677]	0.581236007419979	-0.707057468653326	-0.0159382896396523
CLK1	CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]	0.581400973930843	-1.22088864212288	-0.159082906471785
CPQ	carboxypeptidase Q [Source:HGNC Symbol;Acc:HGNC:16910]	0.581400973930843	-0.734651131135908	-0.105735794164694
MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	0.581400973930843	0.99755924069719	0.127364329981316
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	0.581400973930843	0.882771298994639	0.822828373984201
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	0.581400973930843	0.0251846242786635	-0.0105255306091594
E2F4	E2F transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3118]	0.581400973930843	-0.35424295261529	-0.0642724998901117
ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]	0.58206170794931	-0.733417353897457	-0.0549671847180523
CLP1	cleavage factor polyribonucleotide kinase subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999]	0.58206170794931	0.618477004321413	0.00907914702281665
TBCCD1	TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]	0.58206170794931	1.20980230104887	0.0887022603962844
HSP90B1	heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	0.582268329383438	-0.782214449413463	-0.0754623663363637
ZMAT5	zinc finger matrin-type 5 [Source:HGNC Symbol;Acc:HGNC:28046]	0.582374075393899	0.476986313881095	0.0249394853747224
SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	0.582374075393899	-0.480752013980967	-0.0292099532893381
AGXT	alanine--glyoxylate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]	0.582374075393899	0.384985389926611	-0.0194747852999144
PCID2	PCI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25653]	0.582374075393899	-0.658584479065731	-0.0285150328851203
SLC25A26	solute carrier family 25 member 26 [Source:HGNC Symbol;Acc:HGNC:20661]	0.582374075393899	-1.44076802970316	-0.2157805954986
TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor [Source:HGNC Symbol;Acc:HGNC:11556]	0.582374075393899	0.0854017662427689	0.05224643161003
GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	0.582374075393899	-0.617939355145477	-0.450336589188439
HP	haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]	0.582374075393899	-1.13236957536262	-0.682548344105976
SLC9A3R1	NA	0.582374075393899	0.470455810531974	0.0610651525946502
ZNF143	zinc finger protein 143 [Source:HGNC Symbol;Acc:HGNC:12928]	0.582374075393899	1.03810071896027	0.0851677060806705
DNAL1	dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]	0.582531066591051	0.265871381425896	-0.0378950033526045
ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	0.582531066591051	0.0024441852020709	0.253830994700672
ABRAXAS2	abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]	0.583426102540056	0.194521238980649	0.0324650179870654
GRM6	glutamate metabotropic receptor 6 [Source:HGNC Symbol;Acc:HGNC:4598]	0.583426102540056	0.564443780677159	0.0484194324317242
HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	0.583426102540056	-0.79011099932892	-0.160059789987935
ZNF567	zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]	0.583426102540056	1.09388450028692	0.114708097337588
MAK	male germ cell associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]	0.583426102540056	-0.591600178186599	-0.189554733283894
KRT33A	keratin 33A [Source:HGNC Symbol;Acc:HGNC:6450]	0.583426102540056	1.3239978398077	0.125906618094828
NT5E	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	0.583426102540056	-0.969557341946471	-0.0569167818497802
PSMB6	proteasome 20S subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]	0.583426102540056	-0.579953626922537	-0.100109165011634
APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]	0.583426102540056	-1.03247341696079	-0.10490605245728
CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	0.583426102540056	-0.577157642335481	-0.355537112092152
RTKN	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	0.583426102540056	0.00367892600429941	-0.136879846123231
ATP4A	ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]	0.583426102540056	-0.777233046080438	-0.216053723366122
GTF2F2	general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]	0.583426102540056	0.0773297263337218	0.0577162730832605
NPTXR	neuronal pentraxin receptor [Source:HGNC Symbol;Acc:HGNC:7954]	0.583426102540056	-0.011852399343464	0.0833986634086213
PDLIM2	PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]	0.583426102540056	-0.730290821132415	-0.208467096460076
SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	0.583426102540056	-0.793760839899368	-0.116762004350686
PPT2	palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:9326]	0.583426102540056	-0.0678483224160238	-0.0127486321626543
PRCC	proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]	0.583426102540056	0.402301984152359	0.0759061592426507
RAB11FIP5	RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]	0.583426102540056	0.222402049377793	0.043462018644224
CFLAR	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]	0.583426102540056	-0.709322290956791	-0.0896165720433295
DHX15	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]	0.583426102540056	-1.0403259437685	-0.0823110788117541
MTRF1L	mitochondrial translation release factor 1 like [Source:HGNC Symbol;Acc:HGNC:21051]	0.583426102540056	0.469338074358122	-0.0164261284555277
SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	0.583426102540056	1.14355615718311	0.12437049092918
TTLL12	tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]	0.583426102540056	0.636000625154911	0.0702010774117177
USE1	unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]	0.583426102540056	0.811467254892537	-0.0037325544590822
ZNF324B	zinc finger protein 324B [Source:HGNC Symbol;Acc:HGNC:33107]	0.583426102540056	0.770026942261166	0.0645832406117487
ZNF490	zinc finger protein 490 [Source:HGNC Symbol;Acc:HGNC:23705]	0.583426102540056	1.07032246439356	0.0987278020956588
ARMCX3	armadillo repeat containing X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]	0.583426102540056	0.615263669080822	0.0471674353513887
NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	0.583426102540056	0.376282260417206	0.0418473410764422
NSL1	NSL1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24548]	0.583426102540056	0.305694100866705	-0.15690807617282
C2orf68	chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]	0.583426102540056	-1.21008879432077	-0.203035899930918
