Geneid	HS14	HS15
ENSG00000187527	22	22
ENSG00000187531	239	168
ENSG00000187533	1	0
ENSG00000187534	5	0
ENSG00000187535	536	644
ENSG00000187536	16	14
ENSG00000187537	0	0
ENSG00000187545	0	0
ENSG00000187546	18	24
ENSG00000187550	3632	3972
ENSG00000187553	4	9
ENSG00000187554	112	97
ENSG00000187555	2746	2642
ENSG00000187556	7	11
ENSG00000187559	0	0
ENSG00000187566	72	72
ENSG00000187569	0	0
ENSG00000187581	0	0
ENSG00000187583	35	40
ENSG00000187589	0	1
ENSG00000187595	27	12
ENSG00000187600	0	0
ENSG00000187601	317	324
ENSG00000187605	405	452
ENSG00000187607	137	121
ENSG00000187608	115	359
ENSG00000187609	553	604
ENSG00000187612	0	0
ENSG00000187616	1	0
ENSG00000187621	0	3
ENSG00000187624	35	60
ENSG00000187626	272	248
ENSG00000187627	13	3
ENSG00000187630	195	177
ENSG00000187634	174	198
ENSG00000187642	1100	1086
ENSG00000187650	160	174
ENSG00000187653	201	301
ENSG00000187657	0	0
ENSG00000187658	0	0
ENSG00000187664	0	0
ENSG00000187672	328	331
ENSG00000187676	1368	1688
ENSG00000187678	1023	1289
ENSG00000187682	0	0
ENSG00000187686	6	11
ENSG00000187688	231	220
ENSG00000187689	0	0
ENSG00000187690	24	7
ENSG00000187699	797	922
ENSG00000187701	0	0
ENSG00000187713	399	417
ENSG00000187714	0	0
ENSG00000187715	346	375
ENSG00000187720	5362	4411
ENSG00000187721	0	0
ENSG00000187726	4	1
ENSG00000187730	21	29
ENSG00000187733	0	1
ENSG00000187735	793	763
ENSG00000187736	92	98
ENSG00000187741	88	115
ENSG00000187742	1496	1358
ENSG00000187747	18	20
ENSG00000187753	21	27
ENSG00000187754	0	0
ENSG00000187758	14	8
ENSG00000187762	53	64
ENSG00000187763	0	5
ENSG00000187764	662	653
ENSG00000187766	0	0
ENSG00000187772	0	0
ENSG00000187773	56	74
ENSG00000187775	122	95
ENSG00000187778	1306	1536
ENSG00000187783	21	31
ENSG00000187790	474	528
ENSG00000187791	1	2
ENSG00000187792	662	624
ENSG00000187796	11	8
ENSG00000187800	729	867
ENSG00000187801	49	36
ENSG00000187806	0	0
ENSG00000187808	4	4
ENSG00000187812	0	0
ENSG00000187815	130	151
ENSG00000187821	0	2
ENSG00000187823	0	2
ENSG00000187824	191	179
ENSG00000187833	0	1
ENSG00000187837	2238	2147
ENSG00000187838	3	4
ENSG00000187840	155	196
ENSG00000187847	0	0
ENSG00000187848	5	6
ENSG00000187855	1	0
ENSG00000187857	0	0
ENSG00000187860	28	29
ENSG00000187862	1	2
ENSG00000187866	558	680
ENSG00000187867	19	8
ENSG00000187870	1	0
ENSG00000187871	1	3
ENSG00000187889	83	118
ENSG00000187893	0	0
ENSG00000187900	0	0
ENSG00000187902	4	3
ENSG00000187904	8	9
ENSG00000187905	0	0
ENSG00000187908	0	3
ENSG00000187912	2	1
ENSG00000187918	11	16
ENSG00000187922	7	21
ENSG00000187942	114	145
ENSG00000187944	8	10
ENSG00000187950	14	18
ENSG00000187951	0	0
ENSG00000187952	7	8
ENSG00000187953	0	0
ENSG00000187954	979	958
ENSG00000187955	4404	5252
ENSG00000187957	304	512
ENSG00000187959	7	9
ENSG00000187961	110	104
ENSG00000187969	0	0
ENSG00000187979	0	0
ENSG00000187980	17	11
ENSG00000187984	0	0
ENSG00000187987	152	145
ENSG00000187988	5	6
ENSG00000187994	55	37
ENSG00000187997	0	0
ENSG00000187999	4	2
ENSG00000188000	3	0
ENSG00000188001	112	159
ENSG00000188002	0	0
ENSG00000188004	8	12
ENSG00000188010	112	137
ENSG00000188011	0	0
ENSG00000188013	33	33
ENSG00000188015	4	5
ENSG00000188021	1108	1108
ENSG00000188026	1976	2043
ENSG00000188029	3	4
ENSG00000188032	25	27
ENSG00000188033	218	216
ENSG00000188037	1	0
ENSG00000188038	0	2
ENSG00000188039	17	28
ENSG00000188042	56	51
ENSG00000188050	18	24
ENSG00000188051	18	10
ENSG00000188056	0	0
ENSG00000188060	27	29
ENSG00000188064	1	0
ENSG00000188070	542	483
ENSG00000188076	1	4
ENSG00000188078	3	4
ENSG00000188086	0	0
ENSG00000188089	4	3
ENSG00000188092	103	111
ENSG00000188095	0	1
ENSG00000188100	0	0
ENSG00000188101	0	0
ENSG00000188107	84	74
ENSG00000188112	90	92
ENSG00000188120	0	0
ENSG00000188124	1	9
ENSG00000188130	318	285
ENSG00000188133	0	0
ENSG00000188152	56	53
ENSG00000188153	1797	2142
ENSG00000188155	0	0
ENSG00000188157	1291	1919
ENSG00000188158	161	156
ENSG00000188162	0	0
ENSG00000188163	8	19
ENSG00000188167	295	367
ENSG00000188171	209	180
ENSG00000188175	1	0
ENSG00000188176	30	28
ENSG00000188177	2116	1887
ENSG00000188185	115	176
ENSG00000188186	604	596
ENSG00000188191	535	564
ENSG00000188199	61	29
ENSG00000188211	640	532
ENSG00000188215	269	406
ENSG00000188219	4	5
ENSG00000188223	0	0
ENSG00000188227	408	459
ENSG00000188229	2851	3102
ENSG00000188234	164	156
ENSG00000188242	9	10
ENSG00000188243	440	519
ENSG00000188257	76	145
ENSG00000188263	9	3
ENSG00000188266	197	207
ENSG00000188269	0	0
ENSG00000188277	101	107
ENSG00000188280	0	0
ENSG00000188282	4	0
ENSG00000188283	584	504
ENSG00000188290	258	264
ENSG00000188293	0	0
ENSG00000188295	77	101
ENSG00000188305	36	48
ENSG00000188306	2	5
ENSG00000188312	244	186
ENSG00000188313	364	526
ENSG00000188314	0	0
ENSG00000188315	183	183
ENSG00000188316	24	24
ENSG00000188321	847	738
ENSG00000188322	16	12
ENSG00000188324	0	0
ENSG00000188334	0	0
ENSG00000188338	257	263
ENSG00000188340	0	0
ENSG00000188342	434	406
ENSG00000188343	395	404
ENSG00000188352	2159	2294
ENSG00000188365	39	35
ENSG00000188368	1	3
ENSG00000188372	15	35
ENSG00000188373	0	0
ENSG00000188375	116	122
ENSG00000188379	0	0
ENSG00000188383	3	7
ENSG00000188385	228	123
ENSG00000188386	0	2
ENSG00000188388	3	4
ENSG00000188389	2	0
ENSG00000188393	0	0
ENSG00000188394	50	61
ENSG00000188396	45	35
ENSG00000188399	0	0
ENSG00000188403	0	0
ENSG00000188404	22	44
ENSG00000188408	0	0
ENSG00000188419	573	555
ENSG00000188425	0	0
ENSG00000188428	182	206
ENSG00000188438	0	0
ENSG00000188439	0	0
ENSG00000188451	97	79
ENSG00000188452	3	3
ENSG00000188459	1	10
ENSG00000188460	2	1
ENSG00000188467	2	7
ENSG00000188483	61	32
ENSG00000188486	94	137
ENSG00000188487	44	51
ENSG00000188488	95	77
ENSG00000188493	182	225
ENSG00000188501	8	5
ENSG00000188505	1	0
ENSG00000188508	1	1
ENSG00000188511	239	226
ENSG00000188512	2	2
ENSG00000188517	19	28
ENSG00000188522	1111	1535
ENSG00000188523	75	57
ENSG00000188525	9	6
ENSG00000188529	1628	1640
ENSG00000188536	0	0
ENSG00000188542	278	247
ENSG00000188549	1925	1925
ENSG00000188554	4287	4352
ENSG00000188558	0	0
ENSG00000188559	1551	1881
ENSG00000188566	228	261
ENSG00000188573	16	8
ENSG00000188580	55	81
ENSG00000188581	0	0
ENSG00000188582	507	485
ENSG00000188585	3	5
ENSG00000188596	32	43
ENSG00000188599	0	0
ENSG00000188603	71	56
ENSG00000188610	2	1
ENSG00000188611	5	25
ENSG00000188612	847	944
ENSG00000188613	65	65
ENSG00000188620	0	1
ENSG00000188624	3	3
ENSG00000188626	8	16
ENSG00000188629	31	24
ENSG00000188636	1512	1683
ENSG00000188641	795	783
ENSG00000188643	348	450
ENSG00000188646	0	0
ENSG00000188647	1678	1980
ENSG00000188649	188	175
ENSG00000188655	0	0
ENSG00000188656	0	0
ENSG00000188659	37	28
ENSG00000188660	1	0
ENSG00000188662	95	92
ENSG00000188668	0	0
ENSG00000188672	39	33
ENSG00000188674	0	1
ENSG00000188676	0	0
ENSG00000188677	1520	1315
ENSG00000188681	4	6
ENSG00000188687	47	46
ENSG00000188690	1022	918
ENSG00000188691	0	0
ENSG00000188693	19	21
ENSG00000188694	0	0
ENSG00000188706	338	382
ENSG00000188707	109	80
ENSG00000188710	40	35
ENSG00000188712	7	9
ENSG00000188716	2	0
ENSG00000188725	267	392
ENSG00000188729	5	0
ENSG00000188730	626	804
ENSG00000188732	193	132
ENSG00000188735	441	462
ENSG00000188738	465	434
ENSG00000188739	27	23
ENSG00000188747	153	207
ENSG00000188755	0	0
ENSG00000188760	77	66
ENSG00000188761	25	26
ENSG00000188763	4	2
ENSG00000188765	1	2
ENSG00000188766	33	28
ENSG00000188770	1	2
ENSG00000188771	19	22
ENSG00000188778	0	0
ENSG00000188779	24	13
ENSG00000188782	0	1
ENSG00000188783	2716	2987
ENSG00000188784	0	0
ENSG00000188785	505	485
ENSG00000188786	527	528
ENSG00000188800	1	2
ENSG00000188801	6	1
ENSG00000188803	15	10
ENSG00000188807	653	811
ENSG00000188811	652	809
ENSG00000188816	0	0
ENSG00000188817	0	0
ENSG00000188818	812	1777
ENSG00000188820	1	1
ENSG00000188822	2	1
ENSG00000188825	146	73
ENSG00000188827	254	285
ENSG00000188828	10	9
ENSG00000188831	0	0
ENSG00000188833	14	14
ENSG00000188846	3891	3661
ENSG00000188848	32	28
ENSG00000188850	1	0
ENSG00000188856	1	0
ENSG00000188859	92	66
ENSG00000188868	247	201
ENSG00000188869	18	20
ENSG00000188873	1	1
ENSG00000188877	0	0
ENSG00000188878	106	110
ENSG00000188883	3	2
ENSG00000188886	3	2
ENSG00000188895	1431	1411
ENSG00000188897	105	86
ENSG00000188906	1201	1181
ENSG00000188909	0	0
ENSG00000188910	6	8
ENSG00000188916	229	179
ENSG00000188917	700	693
ENSG00000188921	193	228
ENSG00000188931	448	347
ENSG00000188933	0	0
ENSG00000188937	0	0
ENSG00000188938	1279	1197
ENSG00000188958	23	31
ENSG00000188959	5	9
ENSG00000188976	1012	968
ENSG00000188981	55	36
ENSG00000188984	0	0
ENSG00000188985	7	10
ENSG00000188986	756	797
ENSG00000188991	2	4
ENSG00000188992	1	4
ENSG00000188993	63	61
ENSG00000188994	3746	3515
ENSG00000188996	12	8
ENSG00000188997	173	174
ENSG00000189001	1	0
ENSG00000189002	0	0
ENSG00000189007	95	112
ENSG00000189013	0	0
ENSG00000189014	11	10
ENSG00000189023	0	0
ENSG00000189030	0	2
ENSG00000189037	0	1
ENSG00000189042	212	182
ENSG00000189043	8208	9924
ENSG00000189045	31	20
ENSG00000189046	108	103
ENSG00000189050	105	143
ENSG00000189051	6	11
ENSG00000189052	0	0
ENSG00000189056	5126	3908
ENSG00000189057	13	22
ENSG00000189058	294	324
ENSG00000189060	1756	1872
ENSG00000189064	0	0
ENSG00000189067	1000	761
ENSG00000189068	0	0
ENSG00000189077	916	1003
ENSG00000189079	1915	1918
ENSG00000189089	36	35
ENSG00000189090	0	0
ENSG00000189091	3855	3363
ENSG00000189099	124	159
ENSG00000189108	9	14
ENSG00000189114	121	118
ENSG00000189120	2	6
ENSG00000189127	0	0
ENSG00000189129	425	542
ENSG00000189132	0	3
ENSG00000189134	116	111
ENSG00000189136	14	8
ENSG00000189139	0	1
ENSG00000189143	9	6
ENSG00000189144	366	351
ENSG00000189145	0	0
ENSG00000189149	21	30
ENSG00000189152	1	0
ENSG00000189157	78	85
ENSG00000189159	153	162
ENSG00000189164	398	392
ENSG00000189166	2	1
ENSG00000189167	0	2
ENSG00000189169	0	0
ENSG00000189171	448	422
ENSG00000189180	1605	1639
ENSG00000189181	0	0
ENSG00000189182	0	0
ENSG00000189184	407	299
ENSG00000189186	0	0
ENSG00000189190	175	121
ENSG00000189195	608	459
ENSG00000189196	1	4
ENSG00000189212	4	3
ENSG00000189221	2177	2478
ENSG00000189223	423	772
ENSG00000189227	122	137
ENSG00000189229	1	29
ENSG00000189233	7	2
ENSG00000189238	6	2
ENSG00000189241	2416	2239
ENSG00000189252	0	0
ENSG00000189253	0	0
ENSG00000189266	1439	1388
ENSG00000189269	12	9
ENSG00000189275	0	0
ENSG00000189280	2	2
ENSG00000189283	304	304
ENSG00000189292	9	20
ENSG00000189295	5	6
ENSG00000189298	323	301
ENSG00000189299	0	0
ENSG00000189306	556	413
ENSG00000189308	351	401
ENSG00000189316	11	19
ENSG00000189319	1567	1425
ENSG00000189320	235	305
ENSG00000189325	0	0
ENSG00000189326	0	0
ENSG00000189332	0	0
ENSG00000189334	48	33
ENSG00000189337	228	297
ENSG00000189339	878	1154
ENSG00000189343	38	29
ENSG00000189348	0	0
ENSG00000189350	284	230
ENSG00000189357	0	0
ENSG00000189362	319	226
ENSG00000189366	0	0
ENSG00000189367	15	12
ENSG00000189369	270	275
ENSG00000189372	5	8
ENSG00000189375	1	0
ENSG00000189376	43	41
ENSG00000189377	21	10
ENSG00000189398	21	32
ENSG00000189401	0	0
ENSG00000189403	1950	2263
ENSG00000189409	22	28
ENSG00000189410	3	3
ENSG00000189419	41	16
ENSG00000189420	47	50
ENSG00000189423	0	0
ENSG00000189430	0	0
ENSG00000189431	36	15
ENSG00000189433	1	0
ENSG00000194297	0	0
ENSG00000194717	1	0
ENSG00000195024	0	0
ENSG00000195401	3	6
ENSG00000196071	0	0
ENSG00000196072	245	274
ENSG00000196074	72	119
ENSG00000196081	36	25
ENSG00000196083	179	259
ENSG00000196085	0	0
ENSG00000196090	15	40
ENSG00000196091	43	62
ENSG00000196092	1	0
ENSG00000196096	0	2
ENSG00000196098	3	0
ENSG00000196099	1	2
ENSG00000196104	0	0
ENSG00000196109	4	16
ENSG00000196110	253	217
ENSG00000196114	13	17
ENSG00000196115	0	0
ENSG00000196116	398	406
ENSG00000196118	3	0
ENSG00000196119	0	0
ENSG00000196123	481	491
ENSG00000196126	35	873
ENSG00000196131	1	2
ENSG00000196132	0	0
ENSG00000196136	2	22
ENSG00000196139	262	277
ENSG00000196141	1595	2420
ENSG00000196143	0	0
ENSG00000196150	598	485
ENSG00000196151	239	288
ENSG00000196152	246	218
ENSG00000196154	527	512
ENSG00000196155	71	87
ENSG00000196156	0	0
ENSG00000196159	5110	4991
ENSG00000196166	4	6
ENSG00000196167	4	1
ENSG00000196169	19	24
ENSG00000196171	0	0
ENSG00000196172	71	93
ENSG00000196177	2335	2298
ENSG00000196182	1642	1650
ENSG00000196183	1	1
ENSG00000196184	1	0
ENSG00000196187	2083	2094
ENSG00000196188	0	1
ENSG00000196189	117	85
ENSG00000196196	5	48
ENSG00000196199	2580	2275
ENSG00000196204	272	219
ENSG00000196205	865	1023
ENSG00000196208	509	641
ENSG00000196209	44	47
ENSG00000196214	477	465
ENSG00000196218	158	140
ENSG00000196220	302	313
ENSG00000196224	0	0
ENSG00000196227	817	832
ENSG00000196228	9	5
ENSG00000196230	0	1
ENSG00000196233	1961	2099
ENSG00000196235	2565	2399
ENSG00000196236	1268	1452
ENSG00000196240	0	0
ENSG00000196242	0	0
ENSG00000196243	0	0
ENSG00000196247	314	392
ENSG00000196248	2	2
ENSG00000196260	0	0
ENSG00000196262	2216	2546
ENSG00000196263	470	457
ENSG00000196266	0	0
ENSG00000196267	223	192
ENSG00000196268	880	1009
ENSG00000196273	0	0
ENSG00000196274	4	1
ENSG00000196275	54	82
ENSG00000196277	1	4
ENSG00000196284	149	157
ENSG00000196289	0	0
ENSG00000196290	317	344
ENSG00000196295	2791	2568
ENSG00000196296	72	73
ENSG00000196301	0	0
ENSG00000196302	0	0
ENSG00000196305	3481	3502
ENSG00000196312	0	0
ENSG00000196313	838	813
ENSG00000196323	1599	1771
ENSG00000196329	129	122
ENSG00000196335	26	16
ENSG00000196337	5	4
ENSG00000196338	121	133
ENSG00000196341	0	0
ENSG00000196344	1	0
ENSG00000196345	225	198
ENSG00000196350	2	0
ENSG00000196352	1144	1088
ENSG00000196353	23	53
ENSG00000196357	208	139
ENSG00000196358	325	334
ENSG00000196361	3	4
ENSG00000196363	460	491
ENSG00000196364	0	0
ENSG00000196365	1987	1740
ENSG00000196366	2	2
ENSG00000196367	4109	4274
ENSG00000196368	15	12
ENSG00000196369	124	86
ENSG00000196371	180	249
ENSG00000196372	395	334
ENSG00000196376	99	117
ENSG00000196378	234	192
ENSG00000196381	9	5
ENSG00000196383	0	0
ENSG00000196387	121	121
ENSG00000196388	74	65
ENSG00000196390	0	1
ENSG00000196391	153	108
ENSG00000196395	0	0
ENSG00000196396	917	1057
ENSG00000196403	2	1
ENSG00000196405	1118	1242
ENSG00000196406	1	0
ENSG00000196407	41	27
ENSG00000196408	0	0
ENSG00000196411	1133	1184
ENSG00000196415	0	0
ENSG00000196417	310	232
ENSG00000196418	317	404
ENSG00000196419	3490	3606
ENSG00000196420	2	1
ENSG00000196421	86	75
ENSG00000196422	1008	818
ENSG00000196427	2	0
ENSG00000196428	1753	2229
ENSG00000196431	1	2
ENSG00000196433	0	0
ENSG00000196436	5	52
ENSG00000196437	252	299
ENSG00000196440	769	639
ENSG00000196449	65	100
ENSG00000196453	224	240
ENSG00000196455	1077	1022
ENSG00000196456	82	97
ENSG00000196458	878	804
ENSG00000196459	225	254
ENSG00000196460	22	36
ENSG00000196465	349	311
ENSG00000196466	106	89
ENSG00000196468	3	0
ENSG00000196470	207	215
ENSG00000196472	0	0
ENSG00000196475	0	0
ENSG00000196476	83	64
ENSG00000196482	1653	1525
ENSG00000196497	11	17
ENSG00000196498	4957	5158
ENSG00000196502	198	170
ENSG00000196503	3	5
ENSG00000196504	1451	1448
ENSG00000196505	1186	1213
ENSG00000196507	519	514
ENSG00000196510	654	665
ENSG00000196511	158	180
ENSG00000196517	47	41
ENSG00000196526	526	508
ENSG00000196531	7967	5968
ENSG00000196534	0	0
ENSG00000196535	14012	13524
ENSG00000196539	0	0
ENSG00000196542	21	8
ENSG00000196544	141	125
ENSG00000196547	2115	2195
ENSG00000196549	75	66
ENSG00000196550	4	5
ENSG00000196553	20	17
ENSG00000196557	360	381
ENSG00000196562	830	819
ENSG00000196564	0	0
ENSG00000196565	2	1
ENSG00000196566	0	0
ENSG00000196569	26555	22910
ENSG00000196570	0	0
ENSG00000196576	4305	4163
ENSG00000196578	0	0
ENSG00000196581	18	13
ENSG00000196584	39	41
ENSG00000196586	852	973
ENSG00000196588	856	980
ENSG00000196589	0	0
ENSG00000196591	916	987
ENSG00000196593	0	0
ENSG00000196597	362	318
ENSG00000196600	6	8
ENSG00000196604	5	44
ENSG00000196605	514	491
ENSG00000196611	0	5
ENSG00000196616	3977	1943
ENSG00000196620	0	0
ENSG00000196628	4933	5657
ENSG00000196632	188	169
ENSG00000196634	0	1
ENSG00000196636	118	174
ENSG00000196639	54	47
ENSG00000196642	1455	1650
ENSG00000196646	378	339
ENSG00000196652	432	477
ENSG00000196653	225	179
ENSG00000196655	431	364
ENSG00000196656	21	17
ENSG00000196659	110	105
ENSG00000196660	0	1
ENSG00000196663	1353	1300
ENSG00000196664	32	38
ENSG00000196666	6	1
ENSG00000196668	3	3
ENSG00000196670	698	595
ENSG00000196678	284	284
ENSG00000196683	2387	2319
ENSG00000196684	7	16
ENSG00000196689	467	387
ENSG00000196693	746	569
ENSG00000196696	130	151
ENSG00000196700	1001	1143
ENSG00000196704	851	1028
ENSG00000196705	886	931
ENSG00000196711	0	0
ENSG00000196712	6137	6289
ENSG00000196715	724	888
ENSG00000196724	561	531
ENSG00000196730	573	649
ENSG00000196734	0	0
ENSG00000196735	5	157
ENSG00000196739	419	608
ENSG00000196741	40	42
ENSG00000196743	1199	1215
ENSG00000196747	4	9
ENSG00000196748	0	0
ENSG00000196754	9	12
ENSG00000196756	394	400
ENSG00000196757	361	283
ENSG00000196758	0	0
ENSG00000196767	0	0
ENSG00000196772	0	2
ENSG00000196776	3625	2933
ENSG00000196778	0	1
ENSG00000196781	548	755
ENSG00000196782	634	555
ENSG00000196787	32	48
ENSG00000196792	1545	1584
ENSG00000196793	61	55
ENSG00000196796	1	1
ENSG00000196800	6	10
ENSG00000196805	0	0
ENSG00000196810	385	407
ENSG00000196811	11	15
ENSG00000196812	64	67
ENSG00000196814	458	429
ENSG00000196821	2914	3375
ENSG00000196826	0	0
ENSG00000196832	0	0
ENSG00000196834	56	358
ENSG00000196839	462	413
ENSG00000196843	696	563
ENSG00000196844	4	10
ENSG00000196850	1138	1672
ENSG00000196859	0	0
ENSG00000196860	6	6
ENSG00000196862	15	19
ENSG00000196865	4819	5778
ENSG00000196866	0	0
ENSG00000196867	376	391
ENSG00000196872	66	113
ENSG00000196873	72	15
ENSG00000196876	33	19
ENSG00000196878	99	122
ENSG00000196890	97	84
ENSG00000196893	1	5
ENSG00000196900	0	0
ENSG00000196911	419	474
ENSG00000196912	408	478
ENSG00000196914	10526	10846
ENSG00000196917	8	9
ENSG00000196922	0	0
ENSG00000196923	492	674
ENSG00000196924	16215	17374
ENSG00000196932	2	10
ENSG00000196933	6	16
ENSG00000196935	590	599
ENSG00000196937	754	973
ENSG00000196943	818	800
ENSG00000196944	0	0
ENSG00000196946	1	1
ENSG00000196950	533	570
ENSG00000196951	56	99
ENSG00000196954	333	412
ENSG00000196961	1935	2183
ENSG00000196967	568	491
ENSG00000196968	790	821
ENSG00000196970	0	0
ENSG00000196972	449	380
ENSG00000196975	732	612
ENSG00000196976	95	152
ENSG00000196979	6	18
ENSG00000196981	217	195
ENSG00000196990	83	70
ENSG00000196993	4	1
ENSG00000196998	622	635
ENSG00000197006	833	853
ENSG00000197008	362	371
ENSG00000197013	382	360
ENSG00000197016	449	432
ENSG00000197019	139	162
ENSG00000197020	0	5
ENSG00000197021	258	214
ENSG00000197023	0	0
ENSG00000197024	675	650
ENSG00000197037	576	546
ENSG00000197038	0	0
ENSG00000197043	6312	6210
ENSG00000197044	592	481
ENSG00000197045	703	915
ENSG00000197046	25	20
ENSG00000197050	235	214
ENSG00000197054	111	72
ENSG00000197056	258	370
ENSG00000197057	15	11
ENSG00000197061	480	582
ENSG00000197062	439	350
ENSG00000197063	609	646
ENSG00000197067	0	0
ENSG00000197070	523	492
ENSG00000197077	1975	1980
ENSG00000197079	0	0
ENSG00000197081	5514	5648
ENSG00000197083	1	1
ENSG00000197084	0	0
ENSG00000197085	0	1
ENSG00000197092	0	0
ENSG00000197093	105	120
ENSG00000197099	1	1
ENSG00000197102	28726	24941
ENSG00000197106	2	8
ENSG00000197110	0	0
ENSG00000197111	1749	1414
ENSG00000197114	68	101
ENSG00000197119	912	899
ENSG00000197121	1012	1015
ENSG00000197122	310	321
ENSG00000197123	0	0
ENSG00000197124	146	204
ENSG00000197125	0	1
ENSG00000197128	830	752
ENSG00000197134	131	97
ENSG00000197136	987	1118
ENSG00000197140	18	18
ENSG00000197142	204	208
ENSG00000197147	306	290
ENSG00000197149	3	9
ENSG00000197150	607	768
ENSG00000197153	2	10
ENSG00000197157	2737	3170
ENSG00000197161	0	0
ENSG00000197162	228	208
ENSG00000197165	46	62
ENSG00000197168	211	154
ENSG00000197170	1285	1186
ENSG00000197171	0	0
ENSG00000197172	0	0
ENSG00000197176	0	0
ENSG00000197177	2	4
ENSG00000197180	29	38
ENSG00000197181	61	37
ENSG00000197182	1289	1157
ENSG00000197183	426	449
ENSG00000197185	0	0
ENSG00000197191	24	24
ENSG00000197208	139	144
ENSG00000197210	0	0
ENSG00000197213	1	0
ENSG00000197214	0	0
ENSG00000197217	2358	2450
ENSG00000197223	147	175
ENSG00000197226	1754	2139
ENSG00000197233	0	0
ENSG00000197238	22	10
ENSG00000197241	0	0
ENSG00000197245	100	82
ENSG00000197249	5	11
ENSG00000197251	0	1
ENSG00000197253	14	7
ENSG00000197254	2	0
ENSG00000197256	9101	9606
ENSG00000197258	76	49
ENSG00000197261	11	27
ENSG00000197265	234	202
ENSG00000197272	0	1
ENSG00000197273	0	0
ENSG00000197275	32	30
ENSG00000197279	8	8
ENSG00000197283	10	11
ENSG00000197291	81	95
ENSG00000197296	5759	5936
ENSG00000197299	167	194
ENSG00000197301	28	36
ENSG00000197302	604	623
ENSG00000197308	0	5
ENSG00000197309	0	0
ENSG00000197312	2460	2446
ENSG00000197320	3	4
ENSG00000197321	22369	22500
ENSG00000197322	0	1
ENSG00000197323	1443	1541
ENSG00000197324	2414	2555
ENSG00000197329	281	336
ENSG00000197332	18	25
ENSG00000197334	0	1
ENSG00000197343	2112	2097
ENSG00000197345	455	337
ENSG00000197353	0	6
ENSG00000197355	606	623
ENSG00000197358	2	1
ENSG00000197360	76	33
ENSG00000197361	175	216
ENSG00000197362	135	148
ENSG00000197363	326	266
ENSG00000197364	0	0
ENSG00000197372	175	159
ENSG00000197375	686	804
ENSG00000197376	1	0
ENSG00000197380	503	436
ENSG00000197381	1027	967
ENSG00000197385	25	14
ENSG00000197386	2983	2917
ENSG00000197403	0	0
ENSG00000197405	118	93
ENSG00000197406	0	3
ENSG00000197408	0	0
ENSG00000197409	0	0
ENSG00000197410	0	0
ENSG00000197415	16	12
ENSG00000197416	2	1
ENSG00000197417	60	63
ENSG00000197421	0	0
ENSG00000197428	1	0
ENSG00000197429	532	504
ENSG00000197430	0	0
ENSG00000197437	2	4
ENSG00000197442	526	583
ENSG00000197444	294	310
ENSG00000197446	1	2
ENSG00000197448	3022	3276
ENSG00000197451	887	1017
ENSG00000197454	0	1
ENSG00000197457	126	157
ENSG00000197461	883	828
ENSG00000197462	0	0
ENSG00000197465	63	62
ENSG00000197467	1145	893
ENSG00000197468	0	0
ENSG00000197471	399	350
ENSG00000197472	5	6
ENSG00000197475	0	0
ENSG00000197476	0	0
ENSG00000197479	167	130
ENSG00000197483	83	64
ENSG00000197487	0	0
ENSG00000197496	390	383
ENSG00000197497	130	89
ENSG00000197498	454	446
ENSG00000197503	0	0
ENSG00000197506	5	5
ENSG00000197520	17	15
ENSG00000197530	1371	1471
ENSG00000197532	2	1
ENSG00000197535	2321	2507
ENSG00000197536	885	952
ENSG00000197540	10	10
ENSG00000197548	646	700
ENSG00000197549	0	0
ENSG00000197550	0	1
ENSG00000197555	291	286
ENSG00000197557	269	251
ENSG00000197558	89	106
ENSG00000197561	1	0
ENSG00000197562	392	419
ENSG00000197563	1046	1084
ENSG00000197565	816	747
ENSG00000197566	134	135
ENSG00000197568	47	46
ENSG00000197575	2	3
ENSG00000197576	8	1
ENSG00000197579	558	490
ENSG00000197580	1680	1228
ENSG00000197582	19	16
ENSG00000197584	162	146
ENSG00000197585	2	1
ENSG00000197586	1581	2201
ENSG00000197587	0	0
ENSG00000197588	0	0
ENSG00000197591	0	0
ENSG00000197594	84	145
ENSG00000197595	0	1
ENSG00000197599	56	52
ENSG00000197601	1401	1516
ENSG00000197603	2155	1999
ENSG00000197608	666	548
ENSG00000197614	285	623
ENSG00000197616	430803	440298
ENSG00000197617	2	0
ENSG00000197619	531	436
ENSG00000197620	218	267
ENSG00000197622	1247	1236
ENSG00000197627	17	25
ENSG00000197629	340	317
ENSG00000197632	0	0
ENSG00000197635	34	60
ENSG00000197641	0	0
ENSG00000197644	1	1
ENSG00000197646	97	144
ENSG00000197647	211	182
ENSG00000197651	0	0
ENSG00000197653	4	0
ENSG00000197658	3	2
ENSG00000197665	0	0
ENSG00000197670	45	44
ENSG00000197674	0	0
ENSG00000197683	0	0
ENSG00000197692	0	1
ENSG00000197694	17095	17271
ENSG00000197696	17	18
ENSG00000197702	2854	3214
ENSG00000197705	1	5
ENSG00000197706	1	0
ENSG00000197712	1178	1282
ENSG00000197713	554	605
ENSG00000197714	2101	1979
ENSG00000197721	1	3
ENSG00000197724	1776	1703
ENSG00000197728	1571	2310
ENSG00000197734	0	2
ENSG00000197744	15	9
ENSG00000197745	0	0
ENSG00000197746	23250	26188
ENSG00000197747	532	617
ENSG00000197748	29	21
ENSG00000197753	35	49
ENSG00000197756	6655	7630
ENSG00000197757	6	4
ENSG00000197763	295	267
