Geneid	HS18	HS19
ENSG00000279638	10	31
ENSG00000279639	0	0
ENSG00000279640	33	56
ENSG00000279641	15	26
ENSG00000279642	3	12
ENSG00000279647	0	0
ENSG00000279648	0	0
ENSG00000279649	169	193
ENSG00000279650	2	3
ENSG00000279652	168	259
ENSG00000279653	20	37
ENSG00000279655	0	0
ENSG00000279656	11	28
ENSG00000279657	0	0
ENSG00000279658	9	27
ENSG00000279659	118	133
ENSG00000279660	23	47
ENSG00000279662	304	554
ENSG00000279663	2	8
ENSG00000279665	41	40
ENSG00000279666	0	0
ENSG00000279667	0	0
ENSG00000279668	4	5
ENSG00000279669	1	0
ENSG00000279670	60	105
ENSG00000279671	0	0
ENSG00000279672	90	135
ENSG00000279673	13	9
ENSG00000279674	3	0
ENSG00000279675	14	35
ENSG00000279676	0	0
ENSG00000279677	12	15
ENSG00000279678	0	0
ENSG00000279679	4	5
ENSG00000279681	7	7
ENSG00000279682	1	1
ENSG00000279683	0	1
ENSG00000279684	25	20
ENSG00000279685	0	0
ENSG00000279686	0	0
ENSG00000279687	0	2
ENSG00000279688	22	6
ENSG00000279689	4	19
ENSG00000279690	0	0
ENSG00000279691	1	12
ENSG00000279692	10	21
ENSG00000279693	5	5
ENSG00000279694	0	0
ENSG00000279695	0	0
ENSG00000279696	44	87
ENSG00000279697	0	0
ENSG00000279698	21	21
ENSG00000279699	7	15
ENSG00000279700	95	128
ENSG00000279701	1	3
ENSG00000279702	21	18
ENSG00000279703	3	0
ENSG00000279704	0	0
ENSG00000279705	0	0
ENSG00000279706	1	2
ENSG00000279707	13	12
ENSG00000279708	0	0
ENSG00000279709	0	0
ENSG00000279711	6	22
ENSG00000279712	0	0
ENSG00000279713	26	44
ENSG00000279714	1	0
ENSG00000279715	0	1
ENSG00000279716	0	0
ENSG00000279717	0	0
ENSG00000279718	3	7
ENSG00000279719	0	0
ENSG00000279720	2	51
ENSG00000279721	4	4
ENSG00000279722	133	152
ENSG00000279724	12	10
ENSG00000279725	2	1
ENSG00000279726	0	1
ENSG00000279727	6	9
ENSG00000279728	0	0
ENSG00000279729	0	0
ENSG00000279730	10	22
ENSG00000279732	2	8
ENSG00000279733	0	0
ENSG00000279734	0	0
ENSG00000279735	89	77
ENSG00000279737	0	0
ENSG00000279738	167	237
ENSG00000279739	63	115
ENSG00000279741	0	0
ENSG00000279742	22	42
ENSG00000279743	0	0
ENSG00000279744	83	75
ENSG00000279746	0	0
ENSG00000279747	0	0
ENSG00000279748	35	48
ENSG00000279749	0	0
ENSG00000279750	0	0
ENSG00000279751	0	0
ENSG00000279752	153	187
ENSG00000279753	0	0
ENSG00000279754	0	0
ENSG00000279755	0	0
ENSG00000279756	0	0
ENSG00000279757	26	44
ENSG00000279758	3	5
ENSG00000279759	380	510
ENSG00000279761	0	0
ENSG00000279762	102	151
ENSG00000279764	43	92
ENSG00000279766	14	16
ENSG00000279770	0	1
ENSG00000279771	4	16
ENSG00000279772	0	0
ENSG00000279773	0	0
ENSG00000279774	0	0
ENSG00000279775	3	3
ENSG00000279778	6	18
ENSG00000279779	0	0
ENSG00000279780	0	0
ENSG00000279781	9	8
ENSG00000279782	0	0
ENSG00000279783	0	0
ENSG00000279784	0	0
ENSG00000279785	14	27
ENSG00000279786	28	67
ENSG00000279788	0	0
ENSG00000279789	69	114
ENSG00000279790	0	0
ENSG00000279791	2	6
ENSG00000279792	75	128
ENSG00000279793	0	0
ENSG00000279794	10	24
ENSG00000279795	0	0
ENSG00000279796	43	74
ENSG00000279797	0	0
ENSG00000279798	13	31
ENSG00000279799	12	26
ENSG00000279800	30	36
ENSG00000279801	81	143
ENSG00000279803	4	10
ENSG00000279804	0	0
ENSG00000279805	28	71
ENSG00000279806	1	5
ENSG00000279807	15	19
ENSG00000279809	0	0
ENSG00000279810	0	0
ENSG00000279811	21	50
ENSG00000279812	0	0
ENSG00000279813	0	0
ENSG00000279814	96	131
ENSG00000279815	8	9
ENSG00000279817	3	2
ENSG00000279818	5	20
ENSG00000279819	67	115
ENSG00000279821	22	29
ENSG00000279822	18	16
ENSG00000279825	8	9
ENSG00000279827	18	41
ENSG00000279829	4	12
ENSG00000279833	159	278
ENSG00000279834	13	26
ENSG00000279835	0	0
ENSG00000279836	16	20
ENSG00000279837	20	43
ENSG00000279838	66	102
ENSG00000279839	11	22
ENSG00000279840	1	0
ENSG00000279841	34	81
ENSG00000279842	0	0
ENSG00000279844	2	3
ENSG00000279845	6	3
ENSG00000279846	2	0
ENSG00000279847	0	1
ENSG00000279848	1	1
ENSG00000279851	0	0
ENSG00000279852	42	80
ENSG00000279853	7	13
ENSG00000279855	0	0
ENSG00000279856	1	0
ENSG00000279858	8	26
ENSG00000279859	15	14
ENSG00000279860	0	0
ENSG00000279861	37	49
ENSG00000279862	77	94
ENSG00000279863	57	91
ENSG00000279864	0	0
ENSG00000279865	8	11
ENSG00000279869	0	0
ENSG00000279872	0	0
ENSG00000279873	34	97
ENSG00000279874	0	0
ENSG00000279875	0	1
ENSG00000279876	0	0
ENSG00000279878	18	61
ENSG00000279879	10	19
ENSG00000279880	41	60
ENSG00000279881	5	15
ENSG00000279882	0	0
ENSG00000279883	116	102
ENSG00000279884	5	8
ENSG00000279885	84	229
ENSG00000279886	0	1
ENSG00000279887	17	40
ENSG00000279889	1	9
ENSG00000279891	249	346
ENSG00000279894	38	73
ENSG00000279895	0	0
ENSG00000279897	0	0
ENSG00000279900	47	69
ENSG00000279901	22	39
ENSG00000279903	4	9
ENSG00000279904	0	0
ENSG00000279905	0	2
ENSG00000279907	0	0
ENSG00000279908	0	0
ENSG00000279910	0	0
ENSG00000279912	0	1
ENSG00000279913	0	1
ENSG00000279914	0	0
ENSG00000279917	28	30
ENSG00000279918	0	0
ENSG00000279919	0	0
ENSG00000279920	0	0
ENSG00000279923	11	24
ENSG00000279924	0	1
ENSG00000279925	0	0
ENSG00000279926	24	39
ENSG00000279927	1	0
ENSG00000279928	1	2
ENSG00000279929	0	0
ENSG00000279930	15	17
ENSG00000279931	1	0
ENSG00000279932	41	18
ENSG00000279933	3	11
ENSG00000279935	0	0
ENSG00000279936	13	27
ENSG00000279939	0	0
ENSG00000279940	180	281
ENSG00000279942	0	5
ENSG00000279943	23	76
ENSG00000279945	0	0
ENSG00000279946	14	28
ENSG00000279949	14	21
ENSG00000279951	14	29
ENSG00000279952	0	0
ENSG00000279953	9	15
ENSG00000279954	9	19
ENSG00000279955	0	0
ENSG00000279956	1	5
ENSG00000279957	8	13
ENSG00000279958	9	10
ENSG00000279959	0	0
ENSG00000279960	1	2
ENSG00000279961	0	0
ENSG00000279962	7	9
ENSG00000279964	4	14
ENSG00000279965	7	7
ENSG00000279966	0	0
ENSG00000279967	0	0
ENSG00000279968	9	16
ENSG00000279970	25	50
ENSG00000279971	50	54
ENSG00000279972	0	1
ENSG00000279973	0	0
ENSG00000279976	77	112
ENSG00000279977	70	85
ENSG00000279979	1	1
ENSG00000279980	2	2
ENSG00000279981	33	52
ENSG00000279982	14	26
ENSG00000279983	0	0
ENSG00000279985	18	36
ENSG00000279987	0	0
ENSG00000279989	86	123
ENSG00000279990	0	0
ENSG00000279991	30	40
ENSG00000279993	162	341
ENSG00000279994	1	0
ENSG00000279995	2	7
ENSG00000279996	20	33
ENSG00000279997	0	0
ENSG00000279998	0	0
ENSG00000280000	1	0
ENSG00000280002	293	558
ENSG00000280003	7	14
ENSG00000280004	10	4
ENSG00000280005	0	0
ENSG00000280007	364	460
ENSG00000280009	0	0
ENSG00000280010	27	18
ENSG00000280011	4	11
ENSG00000280012	0	0
ENSG00000280013	0	0
ENSG00000280014	0	0
ENSG00000280015	0	0
ENSG00000280016	0	3
ENSG00000280017	0	0
ENSG00000280018	2	7
ENSG00000280019	0	0
ENSG00000280020	23	22
ENSG00000280021	1	0
ENSG00000280022	0	0
ENSG00000280023	1	0
ENSG00000280024	0	0
ENSG00000280025	0	0
ENSG00000280026	0	0
ENSG00000280027	0	0
ENSG00000280028	46	53
ENSG00000280029	1	3
ENSG00000280032	0	0
ENSG00000280033	58	112
ENSG00000280035	39	71
ENSG00000280036	21	24
ENSG00000280037	26	36
ENSG00000280038	1	3
ENSG00000280039	89	138
ENSG00000280040	0	2
ENSG00000280042	72	100
ENSG00000280043	0	1
ENSG00000280044	43	51
ENSG00000280046	164	255
ENSG00000280047	52	75
ENSG00000280048	32	119
ENSG00000280049	0	0
ENSG00000280051	0	0
ENSG00000280053	1	3
ENSG00000280054	20	25
ENSG00000280055	11	14
ENSG00000280056	0	0
ENSG00000280057	17	31
ENSG00000280059	0	0
ENSG00000280060	0	0
ENSG00000280061	68	103
ENSG00000280062	47	85
ENSG00000280063	1	3
ENSG00000280064	0	0
ENSG00000280067	101	172
ENSG00000280068	1	4
ENSG00000280069	78	103
ENSG00000280070	0	4
ENSG00000280071	192	252
ENSG00000280073	44	101
ENSG00000280077	282	320
ENSG00000280078	20	9
ENSG00000280079	14	26
ENSG00000280080	94	139
ENSG00000280081	0	0
ENSG00000280082	0	0
ENSG00000280083	7	11
ENSG00000280085	0	1
ENSG00000280086	1	0
ENSG00000280087	0	4
ENSG00000280088	57	91
ENSG00000280089	0	1
ENSG00000280090	0	1
ENSG00000280091	1	1
ENSG00000280092	23	40
ENSG00000280093	0	0
ENSG00000280094	1	7
ENSG00000280096	2	9
ENSG00000280097	0	0
ENSG00000280098	0	0
ENSG00000280099	69	86
ENSG00000280103	2	6
ENSG00000280104	0	0
ENSG00000280105	0	0
ENSG00000280106	24	49
ENSG00000280107	12	17
ENSG00000280108	1	0
ENSG00000280109	304	687
ENSG00000280110	0	0
ENSG00000280113	3	15
ENSG00000280114	0	0
ENSG00000280115	18	31
ENSG00000280116	15	11
ENSG00000280117	0	0
ENSG00000280118	13	22
ENSG00000280119	0	0
ENSG00000280120	30	44
ENSG00000280121	0	0
ENSG00000280122	0	1
ENSG00000280124	0	0
ENSG00000280125	0	0
ENSG00000280128	0	1
ENSG00000280129	13	25
ENSG00000280131	3	12
ENSG00000280132	21	18
ENSG00000280134	0	0
ENSG00000280135	5	25
ENSG00000280136	1	0
ENSG00000280137	0	0
ENSG00000280138	619	921
ENSG00000280139	0	0
ENSG00000280140	3	9
ENSG00000280142	0	0
ENSG00000280143	1	2
ENSG00000280144	0	3
ENSG00000280145	15	14
ENSG00000280147	0	0
ENSG00000280148	0	0
ENSG00000280149	25	39
ENSG00000280150	0	0
ENSG00000280152	248	386
ENSG00000280153	0	0
ENSG00000280154	0	0
ENSG00000280155	4	14
ENSG00000280157	17	31
ENSG00000280159	4	10
ENSG00000280160	1	2
ENSG00000280161	7	20
ENSG00000280162	12	11
ENSG00000280163	56	99
ENSG00000280164	1	2
ENSG00000280165	0	1
ENSG00000280166	10	18
ENSG00000280167	5	23
ENSG00000280168	14	9
ENSG00000280169	2	5
ENSG00000280171	0	0
ENSG00000280172	0	0
ENSG00000280173	39	71
ENSG00000280176	6	3
ENSG00000280177	0	0
ENSG00000280179	1	3
ENSG00000280180	0	0
ENSG00000280181	4	7
ENSG00000280182	0	3
ENSG00000280183	21	31
ENSG00000280184	41	78
ENSG00000280185	0	0
ENSG00000280186	0	3
ENSG00000280187	52	61
ENSG00000280189	3	15
ENSG00000280190	22	31
ENSG00000280191	2	1
ENSG00000280193	33	87
ENSG00000280194	1	8
ENSG00000280195	23	39
ENSG00000280196	0	0
ENSG00000280197	3	3
ENSG00000280198	8	23
ENSG00000280199	0	0
ENSG00000280200	129	242
ENSG00000280201	0	0
ENSG00000280202	16	18
ENSG00000280204	0	0
ENSG00000280205	54	76
ENSG00000280206	0	0
ENSG00000280207	0	0
ENSG00000280208	0	2
ENSG00000280211	14	28
ENSG00000280212	7	8
ENSG00000280213	380	535
ENSG00000280214	49	61
ENSG00000280215	0	0
ENSG00000280216	17	29
ENSG00000280217	0	0
ENSG00000280219	957	1019
ENSG00000280220	6	12
ENSG00000280222	82	99
ENSG00000280223	0	0
ENSG00000280224	1	3
ENSG00000280225	8	5
ENSG00000280227	1	2
ENSG00000280228	1	1
ENSG00000280229	0	0
ENSG00000280231	24	36
ENSG00000280232	23	43
ENSG00000280233	21	20
ENSG00000280234	180	45
ENSG00000280236	0	0
ENSG00000280238	2	3
ENSG00000280239	28	52
ENSG00000280241	0	4
ENSG00000280242	8	12
ENSG00000280243	1	0
ENSG00000280244	0	1
ENSG00000280245	11	25
ENSG00000280247	3	3
ENSG00000280248	31	52
ENSG00000280249	0	0
ENSG00000280251	0	0
ENSG00000280254	29	37
ENSG00000280255	6	5
ENSG00000280257	5	7
ENSG00000280261	0	0
ENSG00000280262	0	12
ENSG00000280263	0	0
ENSG00000280265	0	1
ENSG00000280266	0	1
ENSG00000280267	0	0
ENSG00000280268	0	1
ENSG00000280269	19	26
ENSG00000280270	0	2
ENSG00000280272	0	0
ENSG00000280273	11	17
ENSG00000280274	10	17
ENSG00000280275	1	2
ENSG00000280276	25	21
ENSG00000280277	10	6
ENSG00000280278	0	2
ENSG00000280279	1	0
ENSG00000280280	6	8
ENSG00000280281	0	1
ENSG00000280282	0	0
ENSG00000280283	0	0
ENSG00000280284	0	3
ENSG00000280285	4	59
ENSG00000280286	1	3
ENSG00000280287	527	767
ENSG00000280288	7	13
ENSG00000280291	67	207
ENSG00000280294	2	17
ENSG00000280295	30	57
ENSG00000280296	1	2
ENSG00000280299	1	1
ENSG00000280300	0	0
ENSG00000280302	59	48
ENSG00000280303	19	39
ENSG00000280304	31	121
ENSG00000280305	0	0
ENSG00000280306	0	0
ENSG00000280307	0	1
ENSG00000280309	0	0
ENSG00000280310	2	6
ENSG00000280311	7	14
ENSG00000280312	0	0
ENSG00000280314	0	0
ENSG00000280317	0	0
ENSG00000280318	0	0
ENSG00000280319	0	0
ENSG00000280320	0	0
ENSG00000280321	19	33
ENSG00000280323	224	142
ENSG00000280325	0	0
ENSG00000280326	13	55
ENSG00000280327	20	34
ENSG00000280330	0	0
ENSG00000280331	0	0
ENSG00000280332	121	240
ENSG00000280333	8	13
ENSG00000280334	43	44
ENSG00000280335	0	0
ENSG00000280336	0	5
ENSG00000280337	0	0
ENSG00000280338	2	2
ENSG00000280339	271	805
ENSG00000280340	0	0
ENSG00000280341	0	0
ENSG00000280344	1	8
ENSG00000280345	2	1
ENSG00000280347	259	356
ENSG00000280348	17	41
ENSG00000280349	0	0
ENSG00000280350	0	0
ENSG00000280351	23	38
ENSG00000280352	0	0
ENSG00000280353	3	4
ENSG00000280354	3	6
ENSG00000280355	19	35
ENSG00000280356	0	0
ENSG00000280357	0	0
ENSG00000280359	0	0
ENSG00000280360	0	2
ENSG00000280362	0	1
ENSG00000280364	0	0
ENSG00000280365	47	87
ENSG00000280366	0	0
ENSG00000280367	5	19
ENSG00000280368	2	1
ENSG00000280369	0	0
ENSG00000280371	0	0
ENSG00000280372	0	0
ENSG00000280373	0	0
ENSG00000280375	24	23
ENSG00000280376	5	16
ENSG00000280377	0	0
ENSG00000280378	33	45
ENSG00000280379	9	15
ENSG00000280380	1	3
ENSG00000280381	217	297
ENSG00000280382	2	12
ENSG00000280383	314	451
ENSG00000280384	103	98
ENSG00000280385	277	325
ENSG00000280387	4	7
ENSG00000280388	95	142
ENSG00000280390	6	3
ENSG00000280392	184	260
ENSG00000280393	0	0
ENSG00000280394	7	6
ENSG00000280395	0	1
ENSG00000280396	8	2
ENSG00000280397	2	0
ENSG00000280398	0	0
ENSG00000280399	127	165
ENSG00000280400	0	0
ENSG00000280401	15	17
ENSG00000280402	15	15
ENSG00000280404	13	20
ENSG00000280405	0	0
ENSG00000280406	1	0
ENSG00000280407	45	56
ENSG00000280408	0	0
ENSG00000280409	0	0
ENSG00000280411	0	0
ENSG00000280412	0	1
ENSG00000280414	0	0
ENSG00000280415	3	7
ENSG00000280416	0	0
ENSG00000280417	2	11
ENSG00000280418	1	0
ENSG00000280419	1	4
ENSG00000280420	0	4
ENSG00000280422	16	25
ENSG00000280423	1	4
ENSG00000280424	30	36
ENSG00000280425	4	13
ENSG00000280426	0	0
ENSG00000280429	1	0
ENSG00000280430	1	1
ENSG00000280431	0	9
ENSG00000280432	107	157
ENSG00000280433	13	14
ENSG00000280434	295	594
ENSG00000280435	0	1
ENSG00000280436	0	0
ENSG00000280438	0	0
ENSG00000280439	0	0
ENSG00000280440	1	2
ENSG00000280441	30	20
ENSG00000280443	4	9
ENSG00000280444	0	1
ENSG00000280445	0	1
ENSG00000280446	0	0
ENSG00000280449	0	2
ENSG00000280450	0	0
ENSG00000280451	0	0
ENSG00000280453	0	0
ENSG00000280454	0	0
ENSG00000280455	0	0
ENSG00000280457	0	0
ENSG00000280466	0	0
ENSG00000280474	12	9
ENSG00000280485	0	0
ENSG00000280486	76	116
ENSG00000280494	0	0
ENSG00000280496	0	0
ENSG00000280498	0	0
ENSG00000280502	1	10
ENSG00000280511	0	1
ENSG00000280515	37	49
ENSG00000280537	9	5
ENSG00000280543	51	68
ENSG00000280554	0	0
ENSG00000280560	3	12
ENSG00000280561	0	0
ENSG00000280571	0	0
ENSG00000280580	0	0
ENSG00000280587	17	62
ENSG00000280594	0	0
ENSG00000280604	13	9
ENSG00000280607	0	0
ENSG00000280614	35	0
ENSG00000280620	11	19
ENSG00000280623	0	7
ENSG00000280634	0	0
ENSG00000280636	0	0
ENSG00000280639	12	15
ENSG00000280646	0	0
ENSG00000280649	11	21
ENSG00000280650	2	1
ENSG00000280655	0	0
ENSG00000280660	0	11
ENSG00000280665	0	0
ENSG00000280670	16	502
ENSG00000280683	0	0
ENSG00000280693	32	40
ENSG00000280703	0	0
ENSG00000280704	0	0
ENSG00000280707	0	0
ENSG00000280709	0	0
ENSG00000280710	0	0
ENSG00000280711	0	0
ENSG00000280719	3	3
ENSG00000280721	7	6
ENSG00000280725	0	0
ENSG00000280734	27	50
ENSG00000280739	872	1014
ENSG00000280744	0	0
ENSG00000280752	0	1
ENSG00000280757	0	0
ENSG00000280758	2	10
ENSG00000280767	0	0
ENSG00000280773	0	0
ENSG00000280776	0	0
ENSG00000280778	0	0
ENSG00000280780	1	7
ENSG00000280789	160	227
ENSG00000280798	154	263
ENSG00000280799	0	0
ENSG00000280800	2	1
ENSG00000280809	1	0
ENSG00000280828	4	4
ENSG00000280832	103	134
ENSG00000280836	1	2
ENSG00000280837	1	5
ENSG00000280850	0	0
ENSG00000280852	54	48
ENSG00000280870	4	3
ENSG00000280878	0	0
ENSG00000280881	1	0
ENSG00000280890	0	0
ENSG00000280893	0	0
ENSG00000280894	0	0
ENSG00000280904	1	0
ENSG00000280913	0	0
ENSG00000280916	7	22
ENSG00000280920	0	0
ENSG00000280924	0	0
ENSG00000280927	117	160
ENSG00000280936	0	0
ENSG00000280953	0	0
ENSG00000280958	1	6
ENSG00000280961	0	0
ENSG00000280968	0	0
ENSG00000280969	0	0
ENSG00000280987	1	3
ENSG00000280989	0	2
ENSG00000280991	0	0
ENSG00000280997	2	11
ENSG00000281000	0	0
ENSG00000281005	156	248
ENSG00000281008	4	6
ENSG00000281010	0	0
ENSG00000281016	70	148
ENSG00000281021	32	57
ENSG00000281026	865	1274
ENSG00000281039	0	0
ENSG00000281058	0	0
ENSG00000281087	0	0
ENSG00000281091	10	14
ENSG00000281097	0	0
ENSG00000281100	10	41
ENSG00000281103	21	98
ENSG00000281106	106	228
ENSG00000281112	1	4
ENSG00000281113	0	0
ENSG00000281120	11	7
ENSG00000281128	5	11
ENSG00000281131	0	0
ENSG00000281133	1	1
ENSG00000281156	0	0
ENSG00000281159	0	0
ENSG00000281160	0	0
ENSG00000281162	0	2
ENSG00000281167	0	0
ENSG00000281179	0	0
ENSG00000281181	297	20
ENSG00000281183	658	943
ENSG00000281186	0	0
ENSG00000281189	3	7
ENSG00000281195	291	499
ENSG00000281196	0	1
ENSG00000281202	0	0
ENSG00000281207	84	155
ENSG00000281219	0	0
ENSG00000281248	0	0
ENSG00000281264	15	13
ENSG00000281269	0	0
ENSG00000281295	0	0
ENSG00000281311	0	0
ENSG00000281327	2	5
ENSG00000281332	55	51
ENSG00000281333	2	13
ENSG00000281344	87	333
ENSG00000281347	0	0
ENSG00000281348	0	0
ENSG00000281357	59	93
ENSG00000281358	0	0
ENSG00000281365	0	0
ENSG00000281369	2	5
ENSG00000281371	0	0
ENSG00000281376	20	34
ENSG00000281379	0	0
ENSG00000281383	21	6
ENSG00000281386	0	0
ENSG00000281392	58	164
ENSG00000281394	0	0
ENSG00000281398	117	169
ENSG00000281404	51	97
ENSG00000281406	1	22
ENSG00000281420	5	6
ENSG00000281426	0	0
ENSG00000281450	0	0
ENSG00000281453	0	0
ENSG00000281460	0	0
ENSG00000281468	14	25
ENSG00000281469	27	42
ENSG00000281473	0	0
ENSG00000281477	0	0
ENSG00000281490	0	0
ENSG00000281491	4	7
ENSG00000281501	177	135
ENSG00000281516	0	0
ENSG00000281530	28	51
ENSG00000281538	0	0
ENSG00000281548	0	0
ENSG00000281550	0	0
ENSG00000281560	0	0
ENSG00000281566	0	0
ENSG00000281571	8	9
ENSG00000281591	0	0
ENSG00000281593	2	4
ENSG00000281613	0	0
ENSG00000281627	0	0
ENSG00000281641	13	31
ENSG00000281649	990	1496
ENSG00000281652	0	0
ENSG00000281655	0	0
ENSG00000281664	9	8
ENSG00000281691	28	49
ENSG00000281692	31	37
ENSG00000281696	0	1
ENSG00000281706	5	30
ENSG00000281708	34	11
ENSG00000281710	0	0
ENSG00000281720	0	0
ENSG00000281721	0	2
ENSG00000281731	3	20
ENSG00000281732	0	1
ENSG00000281741	2	8
ENSG00000281756	0	0
ENSG00000281769	1	3
ENSG00000281772	0	0
ENSG00000281778	0	0
ENSG00000281780	0	1
ENSG00000281808	0	0
ENSG00000281809	0	0
ENSG00000281825	1	2
ENSG00000281831	0	4
ENSG00000281832	1	0
ENSG00000281842	0	0
ENSG00000281849	0	0
ENSG00000281852	1	2
ENSG00000281856	0	0
ENSG00000281859	0	0
ENSG00000281863	0	0
ENSG00000281880	0	0
ENSG00000281883	2	1
ENSG00000281887	0	0
ENSG00000281896	3	1
ENSG00000281903	5	20
ENSG00000281904	0	0
ENSG00000281909	0	0
ENSG00000281910	0	0
ENSG00000281912	12	24
ENSG00000281920	17	9
ENSG00000281938	1	0
ENSG00000281941	0	16
ENSG00000281955	0	17
ENSG00000281958	0	1
ENSG00000281961	0	0
ENSG00000281969	78	172
ENSG00000281974	18	51
ENSG00000281990	0	0
ENSG00000281991	0	0
ENSG00000282012	0	0
ENSG00000282021	0	0
ENSG00000282022	16	23
ENSG00000282024	84	82
ENSG00000282033	0	0
ENSG00000282034	0	0
ENSG00000282041	0	1
ENSG00000282048	0	2
ENSG00000282051	0	0
ENSG00000282057	68	60
ENSG00000282059	0	1
ENSG00000282080	0	3
ENSG00000282089	0	0
ENSG00000282097	4	3
ENSG00000282100	96	110
ENSG00000282111	0	1
ENSG00000282121	9	9
ENSG00000282122	0	0
ENSG00000282133	0	0
ENSG00000282137	0	0
ENSG00000282142	0	0
ENSG00000282143	2	0
ENSG00000282160	0	0
ENSG00000282164	172	205
ENSG00000282173	0	0
ENSG00000282199	0	0
ENSG00000282206	0	0
ENSG00000282218	0	0
ENSG00000282221	6	1
ENSG00000282222	1	21
ENSG00000282265	0	1
ENSG00000282268	0	0
ENSG00000282277	0	2
ENSG00000282278	0	0
ENSG00000282299	0	14
ENSG00000282300	0	8
ENSG00000282301	6	13
ENSG00000282304	0	0
ENSG00000282306	0	18
ENSG00000282308	10	6
ENSG00000282317	0	0
ENSG00000282320	0	0
ENSG00000282321	0	0
ENSG00000282327	0	0
ENSG00000282339	0	0
ENSG00000282358	0	10
ENSG00000282375	0	0
ENSG00000282381	0	3
ENSG00000282386	5	10
ENSG00000282390	0	6
ENSG00000282393	8	3
ENSG00000282408	0	0
ENSG00000282413	0	0
ENSG00000282416	2	0
ENSG00000282418	0	0
ENSG00000282419	0	0
ENSG00000282420	0	0
ENSG00000282431	0	0
ENSG00000282432	0	0
ENSG00000282440	3	0
ENSG00000282458	2	3
ENSG00000282478	0	0
ENSG00000282499	0	0
ENSG00000282501	0	26
ENSG00000282502	0	0
ENSG00000282508	5	18
ENSG00000282511	1	11
ENSG00000282520	0	0
ENSG00000282527	0	3
ENSG00000282535	0	0
ENSG00000282542	0	1
ENSG00000282556	151	256
ENSG00000282564	0	4
ENSG00000282572	0	0
ENSG00000282591	0	0
ENSG00000282599	0	0
ENSG00000282600	0	1
ENSG00000282602	0	0
ENSG00000282608	29	98
ENSG00000282625	7	5
ENSG00000282639	0	6
ENSG00000282651	0	2
ENSG00000282668	0	6
ENSG00000282686	0	0
ENSG00000282692	0	0
ENSG00000282697	0	4
ENSG00000282718	0	0
ENSG00000282728	43	66
ENSG00000282732	0	0
ENSG00000282738	0	0
ENSG00000282740	0	0
ENSG00000282742	6	10
ENSG00000282757	23	57
ENSG00000282759	0	0
ENSG00000282772	3	2
ENSG00000282780	0	0
ENSG00000282785	0	0
ENSG00000282787	1	2
ENSG00000282793	0	0
ENSG00000282798	0	0
ENSG00000282804	0	0
ENSG00000282807	0	0
ENSG00000282815	0	0
ENSG00000282816	0	0
ENSG00000282826	0	0
ENSG00000282828	0	3
ENSG00000282834	8	16
ENSG00000282836	0	0
ENSG00000282840	7	13
ENSG00000282842	0	0
ENSG00000282843	0	0
ENSG00000282849	1	1
ENSG00000282850	0	0
ENSG00000282851	33	48
ENSG00000282852	1	4
ENSG00000282855	5	12
ENSG00000282859	6	5
ENSG00000282860	0	0
ENSG00000282863	0	0
ENSG00000282864	1	6
ENSG00000282865	3	55
ENSG00000282870	2	5
ENSG00000282872	0	1
ENSG00000282875	0	0
ENSG00000282876	0	4
ENSG00000282879	0	0
ENSG00000282881	0	1
ENSG00000282882	25	13
ENSG00000282885	20	18
ENSG00000282886	3	8
ENSG00000282887	0	0
ENSG00000282890	2	22
ENSG00000282894	0	0
ENSG00000282897	0	1
ENSG00000282898	0	0
ENSG00000282904	0	2
ENSG00000282906	0	0
ENSG00000282907	0	0
ENSG00000282909	0	0
ENSG00000282911	0	1
ENSG00000282912	0	0
ENSG00000282914	0	0
ENSG00000282915	7	12
ENSG00000282916	0	0
ENSG00000282917	159	754
ENSG00000282921	0	0
ENSG00000282924	0	0
ENSG00000282925	0	0
ENSG00000282927	0	0
ENSG00000282933	7	21
ENSG00000282935	0	0
ENSG00000282936	45	37
ENSG00000282939	0	0
ENSG00000282943	1	4
ENSG00000282944	4	13
ENSG00000282946	0	0
ENSG00000282949	0	0
ENSG00000282950	0	0
ENSG00000282951	6	8
ENSG00000282952	0	0
ENSG00000282961	23	105
ENSG00000282964	0	0
ENSG00000282968	0	0
ENSG00000282973	0	0
ENSG00000282975	0	3
ENSG00000282977	7	9
ENSG00000282978	41	94
ENSG00000282980	10	34
ENSG00000282987	0	1
ENSG00000282988	2	4
ENSG00000282989	47	52
ENSG00000282993	7	18
ENSG00000282994	0	0
ENSG00000282995	1	2
ENSG00000282996	2	1
ENSG00000282997	2	26
ENSG00000282998	0	2
ENSG00000283000	0	0
ENSG00000283001	0	1
ENSG00000283003	0	0
ENSG00000283005	0	0
ENSG00000283010	0	0
ENSG00000283016	9	5
ENSG00000283020	0	0
ENSG00000283023	10	16
ENSG00000283025	1	0
ENSG00000283031	53	61
ENSG00000283033	0	0
ENSG00000283036	7	23
ENSG00000283039	0	0
ENSG00000283040	0	0
ENSG00000283041	982	1300
ENSG00000283043	0	0
ENSG00000283044	0	0
ENSG00000283045	16	32
ENSG00000283047	1	10
ENSG00000283050	0	0
ENSG00000283051	1	3
ENSG00000283052	25	44
ENSG00000283053	0	0
ENSG00000283057	4	12
ENSG00000283058	3	7
ENSG00000283061	0	0
ENSG00000283063	0	0
ENSG00000283064	2	4
ENSG00000283065	0	0
ENSG00000283069	0	0
