Geneid	HS16	HS17
ENSG00000185873	0	0
ENSG00000185875	190	216
ENSG00000185880	35	38
ENSG00000185883	10	12
ENSG00000185885	222	365
ENSG00000185888	0	2
ENSG00000185894	0	0
ENSG00000185896	2184	2623
ENSG00000185897	3	0
ENSG00000185899	1	4
ENSG00000185900	838	1022
ENSG00000185903	0	0
ENSG00000185904	1	1
ENSG00000185905	22	34
ENSG00000185909	1072	1118
ENSG00000185915	133	108
ENSG00000185917	301	441
ENSG00000185920	647	794
ENSG00000185924	84	156
ENSG00000185926	0	0
ENSG00000185933	9	7
ENSG00000185940	0	0
ENSG00000185942	259	534
ENSG00000185946	1217	1360
ENSG00000185947	192	271
ENSG00000185950	901	1109
ENSG00000185955	4	14
ENSG00000185958	75	112
ENSG00000185960	0	0
ENSG00000185962	0	0
ENSG00000185963	1480	1588
ENSG00000185966	0	0
ENSG00000185972	2	1
ENSG00000185973	583	614
ENSG00000185974	3	8
ENSG00000185982	0	0
ENSG00000185985	82	29
ENSG00000185986	7	9
ENSG00000185988	5	4
ENSG00000185989	666	657
ENSG00000186001	1718	1920
ENSG00000186007	0	2
ENSG00000186008	0	1
ENSG00000186009	4	5
ENSG00000186010	88	87
ENSG00000186017	324	381
ENSG00000186019	37	40
ENSG00000186020	660	729
ENSG00000186026	55	61
ENSG00000186038	10	6
ENSG00000186047	11	9
ENSG00000186049	1	1
ENSG00000186051	1	4
ENSG00000186056	28	22
ENSG00000186063	517	551
ENSG00000186073	229	228
ENSG00000186074	9	6
ENSG00000186075	0	0
ENSG00000186076	17	14
ENSG00000186081	0	0
ENSG00000186082	0	1
ENSG00000186086	0	0
ENSG00000186088	687	698
ENSG00000186090	0	0
ENSG00000186092	0	0
ENSG00000186094	234	205
ENSG00000186103	81	58
ENSG00000186104	251	359
ENSG00000186105	4	17
ENSG00000186106	443	491
ENSG00000186111	1468	1612
ENSG00000186113	0	0
ENSG00000186115	0	0
ENSG00000186118	8	3
ENSG00000186119	0	0
ENSG00000186124	0	0
ENSG00000186130	206	262
ENSG00000186132	68	98
ENSG00000186136	0	0
ENSG00000186141	467	596
ENSG00000186143	0	0
ENSG00000186146	0	0
ENSG00000186148	0	0
ENSG00000186150	0	1
ENSG00000186152	0	0
ENSG00000186153	500	473
ENSG00000186160	27	39
ENSG00000186162	0	0
ENSG00000186163	0	0
ENSG00000186166	790	904
ENSG00000186174	1298	1564
ENSG00000186184	711	810
ENSG00000186185	53	38
ENSG00000186187	311	340
ENSG00000186188	4	9
ENSG00000186190	0	0
ENSG00000186191	0	2
ENSG00000186193	5	7
ENSG00000186197	7	8
ENSG00000186198	41	53
ENSG00000186204	98	143
ENSG00000186205	333	428
ENSG00000186207	0	0
ENSG00000186212	1	0
ENSG00000186222	110	126
ENSG00000186226	0	0
ENSG00000186230	185	246
ENSG00000186231	97	54
ENSG00000186234	0	0
ENSG00000186235	23	3
ENSG00000186244	0	3
ENSG00000186260	3538	4320
ENSG00000186265	1	5
ENSG00000186268	2	3
ENSG00000186272	355	450
ENSG00000186280	38	48
ENSG00000186281	70	89
ENSG00000186283	318	345
ENSG00000186288	0	0
ENSG00000186297	23	12
ENSG00000186298	2894	2985
ENSG00000186300	422	480
ENSG00000186301	45	41
ENSG00000186306	0	0
ENSG00000186310	370	431
ENSG00000186312	9	4
ENSG00000186314	856	1688
ENSG00000186318	573	709
ENSG00000186326	69	98
ENSG00000186328	1	1
ENSG00000186329	1	0
ENSG00000186334	2	5
ENSG00000186335	11	10
ENSG00000186340	1514	1321
ENSG00000186350	2698	3333
ENSG00000186352	131	105
ENSG00000186364	71	103
ENSG00000186367	0	0
ENSG00000186369	4	0
ENSG00000186376	601	751
ENSG00000186377	242	371
ENSG00000186393	0	0
ENSG00000186395	164	209
ENSG00000186399	7	16
ENSG00000186407	11	16
ENSG00000186409	239	265
ENSG00000186416	154	120
ENSG00000186417	320	297
ENSG00000186431	0	0
ENSG00000186432	4641	4827
ENSG00000186439	8742	8480
ENSG00000186440	0	0
ENSG00000186442	0	0
ENSG00000186446	184	225
ENSG00000186448	841	1004
ENSG00000186451	11	12
ENSG00000186452	8	4
ENSG00000186453	103	43
ENSG00000186458	1	36
ENSG00000186462	245	387
ENSG00000186466	122	64
ENSG00000186468	1301	1525
ENSG00000186469	382	328
ENSG00000186470	464	863
ENSG00000186471	0	3
ENSG00000186472	818	900
ENSG00000186474	2	1
ENSG00000186479	405	357
ENSG00000186480	498	664
ENSG00000186481	0	0
ENSG00000186487	5	1
ENSG00000186493	1	2
ENSG00000186496	48	62
ENSG00000186501	474	548
ENSG00000186508	1	0
ENSG00000186509	3	0
ENSG00000186510	41	20
ENSG00000186513	1	0
ENSG00000186517	156	196
ENSG00000186522	1225	1440
ENSG00000186523	88	82
ENSG00000186526	0	0
ENSG00000186529	3	1
ENSG00000186532	655	598
ENSG00000186543	1	0
ENSG00000186562	0	0
ENSG00000186564	4	3
ENSG00000186566	2649	3014
ENSG00000186567	222	232
ENSG00000186572	0	0
ENSG00000186575	1784	1774
ENSG00000186577	179	180
ENSG00000186579	0	0
ENSG00000186583	91	73
ENSG00000186591	3632	3376
ENSG00000186594	0	0
ENSG00000186599	0	0
ENSG00000186603	19	20
ENSG00000186615	141	150
ENSG00000186625	311	280
ENSG00000186628	2861	2826
ENSG00000186635	2006	2066
ENSG00000186638	102	134
ENSG00000186642	1212	2377
ENSG00000186645	4	3
ENSG00000186648	13	23
ENSG00000186652	0	1
ENSG00000186654	128	208
ENSG00000186660	1371	1393
ENSG00000186665	153	120
ENSG00000186666	55	73
ENSG00000186675	16	27
ENSG00000186676	16	11
ENSG00000186678	0	0
ENSG00000186684	91	52
ENSG00000186687	1045	1260
ENSG00000186704	13	16
ENSG00000186710	1	1
ENSG00000186714	2	3
ENSG00000186715	0	0
ENSG00000186716	1342	1492
ENSG00000186723	4	0
ENSG00000186732	7	13
ENSG00000186743	16	20
ENSG00000186765	31	28
ENSG00000186766	4	8
ENSG00000186767	68	128
ENSG00000186777	25	20
ENSG00000186787	76	104
ENSG00000186788	0	0
ENSG00000186790	0	0
ENSG00000186792	40	49
ENSG00000186795	0	0
ENSG00000186803	0	0
ENSG00000186806	44	21
ENSG00000186810	11	22
ENSG00000186812	1114	1253
ENSG00000186814	1664	1558
ENSG00000186815	5197	5714
ENSG00000186818	0	0
ENSG00000186825	0	0
ENSG00000186827	50	42
ENSG00000186831	0	0
ENSG00000186832	0	0
ENSG00000186834	1125	1223
ENSG00000186838	0	0
ENSG00000186844	0	0
ENSG00000186847	0	1
ENSG00000186854	18	49
ENSG00000186860	0	0
ENSG00000186862	22	36
ENSG00000186866	531	571
ENSG00000186867	6	23
ENSG00000186868	17	25
ENSG00000186871	65	103
ENSG00000186881	2	0
ENSG00000186886	0	0
ENSG00000186889	54	45
ENSG00000186891	0	0
ENSG00000186895	0	0
ENSG00000186897	1	0
ENSG00000186907	10	22
ENSG00000186908	918	1206
ENSG00000186910	0	0
ENSG00000186912	14	17
ENSG00000186918	915	937
ENSG00000186919	40	50
ENSG00000186924	0	0
ENSG00000186925	0	0
ENSG00000186930	0	0
ENSG00000186940	3	2
ENSG00000186943	0	0
ENSG00000186951	4322	5287
ENSG00000186952	72	42
ENSG00000186960	0	0
ENSG00000186965	0	0
ENSG00000186967	0	0
ENSG00000186970	0	0
ENSG00000186971	2	1
ENSG00000186973	0	0
ENSG00000186976	194	122
ENSG00000186977	0	0
ENSG00000186980	0	0
ENSG00000186994	303	303
ENSG00000186998	20	99
ENSG00000187003	5	3
ENSG00000187005	0	0
ENSG00000187010	87	103
ENSG00000187012	0	0
ENSG00000187013	16	21
ENSG00000187017	20	17
ENSG00000187021	0	0
ENSG00000187024	5	8
ENSG00000187026	0	0
ENSG00000187033	0	0
ENSG00000187037	3	9
ENSG00000187045	5	9
ENSG00000187048	13	28
ENSG00000187049	98	126
ENSG00000187051	645	591
ENSG00000187054	10	7
ENSG00000187066	19	27
ENSG00000187068	291	404
ENSG00000187079	6118	5850
ENSG00000187080	0	0
ENSG00000187082	0	0
ENSG00000187091	430	511
ENSG00000187094	0	0
ENSG00000187097	481	442
ENSG00000187098	2515	2775
ENSG00000187103	0	0
ENSG00000187105	180	235
ENSG00000187109	5779	6320
ENSG00000187116	0	0
ENSG00000187118	394	349
ENSG00000187122	49	29
ENSG00000187123	44	75
ENSG00000187134	779	1477
ENSG00000187135	0	0
ENSG00000187140	47	15
ENSG00000187144	31	54
ENSG00000187147	694	812
ENSG00000187151	19	13
ENSG00000187164	296	339
ENSG00000187166	7	9
ENSG00000187170	0	0
ENSG00000187172	0	0
ENSG00000187173	0	0
ENSG00000187175	13	3
ENSG00000187180	0	0
ENSG00000187185	11	2
ENSG00000187186	6	18
ENSG00000187187	578	586
ENSG00000187189	1214	1237
ENSG00000187191	0	0
ENSG00000187193	135	210
ENSG00000187210	186	164
ENSG00000187223	0	0
ENSG00000187229	186	244
ENSG00000187231	1244	1439
ENSG00000187238	0	0
ENSG00000187239	1186	1304
ENSG00000187240	1693	1705
ENSG00000187242	0	0
ENSG00000187243	0	0
ENSG00000187244	2217	1853
ENSG00000187257	554	689
ENSG00000187258	4	1
ENSG00000187260	20	49
ENSG00000187266	362	378
ENSG00000187268	0	0
ENSG00000187272	0	0
ENSG00000187288	16	597
ENSG00000187323	1	5
ENSG00000187325	534	629
ENSG00000187372	281	327
ENSG00000187391	910	1071
ENSG00000187398	9	10
ENSG00000187416	0	2
ENSG00000187446	2170	2686
ENSG00000187472	0	0
ENSG00000187474	150	144
ENSG00000187475	2	3
ENSG00000187479	380	203
ENSG00000187481	4	2
ENSG00000187483	0	0
ENSG00000187486	440	512
ENSG00000187492	9	3
ENSG00000187498	6595	5883
ENSG00000187504	0	0
ENSG00000187510	3	4
ENSG00000187513	338	377
ENSG00000187514	2003	2700
ENSG00000187516	0	0
ENSG00000187522	169	199
ENSG00000187527	32	19
ENSG00000187531	237	245
ENSG00000187533	0	0
ENSG00000187534	2	1
ENSG00000187535	602	625
ENSG00000187536	15	23
ENSG00000187537	0	0
ENSG00000187545	0	0
ENSG00000187546	16	25
ENSG00000187550	3091	4676
ENSG00000187553	7	3
ENSG00000187554	190	183
ENSG00000187555	2722	2998
ENSG00000187556	14	13
ENSG00000187559	2	0
ENSG00000187566	75	60
ENSG00000187569	0	0
ENSG00000187581	0	0
ENSG00000187583	31	42
ENSG00000187589	2	1
ENSG00000187595	20	42
ENSG00000187600	0	2
ENSG00000187601	271	338
ENSG00000187605	335	474
ENSG00000187607	103	150
ENSG00000187608	125	78
ENSG00000187609	436	520
ENSG00000187612	0	0
ENSG00000187616	2	0
ENSG00000187621	4	4
ENSG00000187624	25	28
ENSG00000187626	267	295
ENSG00000187627	2	5
ENSG00000187630	210	152
ENSG00000187634	313	305
ENSG00000187642	1483	1791
ENSG00000187650	154	177
ENSG00000187653	218	277
ENSG00000187657	0	0
ENSG00000187658	0	0
ENSG00000187664	0	0
ENSG00000187672	139	183
ENSG00000187676	1551	852
ENSG00000187678	913	731
ENSG00000187682	0	2
ENSG00000187686	3	5
ENSG00000187688	218	159
ENSG00000187689	0	0
ENSG00000187690	11	19
ENSG00000187699	838	990
ENSG00000187701	0	0
ENSG00000187713	422	472
ENSG00000187714	0	0
ENSG00000187715	524	280
ENSG00000187720	6474	4502
ENSG00000187721	0	0
ENSG00000187726	4	3
ENSG00000187730	3	7
ENSG00000187733	0	0
ENSG00000187735	695	825
ENSG00000187736	95	153
ENSG00000187741	87	189
ENSG00000187742	1216	1434
ENSG00000187747	10	15
ENSG00000187753	44	44
ENSG00000187754	0	0
ENSG00000187758	8	34
ENSG00000187762	39	47
ENSG00000187763	0	0
ENSG00000187764	1015	893
ENSG00000187766	6	0
ENSG00000187772	0	0
ENSG00000187773	75	85
ENSG00000187775	112	119
ENSG00000187778	1342	1230
ENSG00000187783	26	28
ENSG00000187790	407	526
ENSG00000187791	0	2
ENSG00000187792	593	636
ENSG00000187796	1	11
ENSG00000187800	815	1231
ENSG00000187801	23	38
ENSG00000187806	0	0
ENSG00000187808	3	3
ENSG00000187812	0	0
ENSG00000187815	122	149
ENSG00000187821	0	0
ENSG00000187823	1	0
ENSG00000187824	140	174
ENSG00000187833	1	0
ENSG00000187837	2533	2440
ENSG00000187838	3	9
ENSG00000187840	249	260
ENSG00000187847	0	0
ENSG00000187848	4	12
ENSG00000187855	0	0
ENSG00000187857	0	0
ENSG00000187860	38	39
ENSG00000187862	0	3
ENSG00000187866	701	748
ENSG00000187867	5	6
ENSG00000187870	1	0
ENSG00000187871	1	3
ENSG00000187889	538	413
ENSG00000187893	1	0
ENSG00000187900	0	0
ENSG00000187902	7	5
ENSG00000187904	6	13
ENSG00000187905	1	0
ENSG00000187908	3	3
ENSG00000187912	2	2
ENSG00000187918	15	19
ENSG00000187922	7	61
ENSG00000187942	128	181
ENSG00000187944	11	13
ENSG00000187950	40	39
ENSG00000187951	0	0
ENSG00000187952	10	21
ENSG00000187953	0	0
ENSG00000187954	1012	1163
ENSG00000187955	3825	5076
ENSG00000187957	890	888
ENSG00000187959	9	18
ENSG00000187961	85	121
ENSG00000187969	0	0
ENSG00000187979	0	0
ENSG00000187980	10	9
ENSG00000187984	0	0
ENSG00000187987	132	174
ENSG00000187988	11	13
ENSG00000187994	59	54
ENSG00000187997	1	1
ENSG00000187999	0	2
ENSG00000188000	2	3
ENSG00000188001	191	290
ENSG00000188002	0	0
ENSG00000188004	9	7
ENSG00000188010	142	130
ENSG00000188011	0	0
ENSG00000188013	37	35
ENSG00000188015	4	5
ENSG00000188021	1137	1217
ENSG00000188026	2074	2275
ENSG00000188029	7	5
ENSG00000188032	29	30
ENSG00000188033	205	222
ENSG00000188037	2	2
ENSG00000188038	1	3
ENSG00000188039	17	16
ENSG00000188042	88	112
ENSG00000188050	13	23
ENSG00000188051	12	20
ENSG00000188056	0	0
ENSG00000188060	26	26
ENSG00000188064	0	0
ENSG00000188070	627	793
ENSG00000188076	1	2
ENSG00000188078	3	2
ENSG00000188086	1	2
ENSG00000188089	12	6
ENSG00000188092	82	121
ENSG00000188095	5	4
ENSG00000188100	0	0
ENSG00000188101	0	0
ENSG00000188107	65	123
ENSG00000188112	129	85
ENSG00000188120	0	0
ENSG00000188124	3	3
ENSG00000188130	484	427
ENSG00000188133	2	1
ENSG00000188152	73	75
ENSG00000188153	1856	1461
ENSG00000188155	4	2
ENSG00000188157	1170	1107
ENSG00000188158	232	205
ENSG00000188162	2	0
ENSG00000188163	20	23
ENSG00000188167	244	316
ENSG00000188171	184	274
ENSG00000188175	1	1
ENSG00000188176	226	183
ENSG00000188177	2212	1932
ENSG00000188185	129	140
ENSG00000188186	677	694
ENSG00000188191	507	435
ENSG00000188199	50	35
ENSG00000188211	220	323
ENSG00000188215	372	483
ENSG00000188219	5	2
ENSG00000188223	0	0
ENSG00000188227	387	527
ENSG00000188229	3353	3407
ENSG00000188234	141	162
ENSG00000188242	10	5
ENSG00000188243	476	521
ENSG00000188257	219	111
ENSG00000188263	12	23
ENSG00000188266	250	178
ENSG00000188269	0	0
ENSG00000188277	98	142
ENSG00000188280	0	0
ENSG00000188282	4	1
ENSG00000188283	515	595
ENSG00000188290	257	235
ENSG00000188293	0	0
ENSG00000188295	108	134
ENSG00000188305	46	94
ENSG00000188306	4	6
ENSG00000188312	167	170
ENSG00000188313	396	379
ENSG00000188314	0	0
ENSG00000188315	198	267
ENSG00000188316	21	20
ENSG00000188321	854	869
ENSG00000188322	102	47
ENSG00000188324	0	0
ENSG00000188334	0	0
ENSG00000188338	209	277
ENSG00000188340	0	0
ENSG00000188342	455	501
ENSG00000188343	353	393
ENSG00000188352	1994	1724
ENSG00000188365	38	41
ENSG00000188368	2	4
ENSG00000188372	60	12
ENSG00000188373	0	0
ENSG00000188375	84	111
ENSG00000188379	0	0
ENSG00000188383	10	12
ENSG00000188385	456	233
ENSG00000188386	8	3
ENSG00000188388	4	3
ENSG00000188389	1	2
ENSG00000188393	1	0
ENSG00000188394	53	64
ENSG00000188396	80	35
ENSG00000188399	0	0
ENSG00000188403	0	0
ENSG00000188404	24	29
ENSG00000188408	0	0
ENSG00000188419	518	621
ENSG00000188425	0	0
ENSG00000188428	216	232
ENSG00000188438	0	0
ENSG00000188439	0	0
ENSG00000188451	95	65
ENSG00000188452	1	0
ENSG00000188459	14	8
ENSG00000188460	0	1
ENSG00000188467	4	2
ENSG00000188483	97	94
ENSG00000188486	118	141
ENSG00000188487	71	59
ENSG00000188488	218	153
ENSG00000188493	166	218
ENSG00000188501	3	2
ENSG00000188505	0	1
ENSG00000188508	0	0
ENSG00000188511	120	331
ENSG00000188512	4	2
ENSG00000188517	20	57
ENSG00000188522	1134	1720
ENSG00000188523	69	80
ENSG00000188525	19	2
ENSG00000188529	1446	1653
ENSG00000188536	0	0
ENSG00000188542	232	241
ENSG00000188549	2904	2529
ENSG00000188554	4356	4554
ENSG00000188558	0	1
ENSG00000188559	1807	1857
ENSG00000188566	202	224
ENSG00000188573	19	5
ENSG00000188580	84	106
ENSG00000188581	0	0
ENSG00000188582	746	667
ENSG00000188585	9	3
ENSG00000188596	30	51
ENSG00000188599	0	0
ENSG00000188603	66	81
ENSG00000188610	2	4
ENSG00000188611	16	19
ENSG00000188612	812	1009
ENSG00000188613	65	81
ENSG00000188620	0	0
ENSG00000188624	2	25
ENSG00000188626	1	3
ENSG00000188629	18	22
ENSG00000188636	1623	1837
ENSG00000188641	804	1205
ENSG00000188643	591	474
ENSG00000188646	0	0
ENSG00000188647	1652	1998
ENSG00000188649	145	192
ENSG00000188655	0	0
ENSG00000188656	0	0
ENSG00000188659	33	55
ENSG00000188660	0	1
ENSG00000188662	94	98
ENSG00000188668	0	0
ENSG00000188672	37	27
ENSG00000188674	0	0
ENSG00000188676	1	1
ENSG00000188677	1790	1868
ENSG00000188681	7	14
ENSG00000188687	61	41
ENSG00000188690	1021	989
ENSG00000188691	0	0
ENSG00000188693	19	43
ENSG00000188694	0	0
ENSG00000188706	331	319
ENSG00000188707	97	141
ENSG00000188710	39	47
ENSG00000188712	11	10
ENSG00000188716	0	2
ENSG00000188725	258	317
ENSG00000188729	6	19
ENSG00000188730	861	929
ENSG00000188732	127	169
ENSG00000188735	549	437
ENSG00000188738	312	330
ENSG00000188739	16	33
ENSG00000188747	229	165
ENSG00000188755	0	0
ENSG00000188760	131	117
ENSG00000188761	21	37
ENSG00000188763	2	2
ENSG00000188765	2	3
ENSG00000188766	11	17
ENSG00000188770	2	2
ENSG00000188771	23	29
ENSG00000188778	2	1
ENSG00000188779	16	27
ENSG00000188782	0	0
ENSG00000188783	3101	3855
ENSG00000188784	0	1
ENSG00000188785	507	545
ENSG00000188786	438	642
ENSG00000188800	5	3
ENSG00000188801	2	0
ENSG00000188803	22	33
ENSG00000188807	602	734
ENSG00000188811	591	669
ENSG00000188816	0	0
ENSG00000188817	0	1
ENSG00000188818	702	1184
ENSG00000188820	4	10
ENSG00000188822	3	3
ENSG00000188825	109	124
ENSG00000188827	282	306
ENSG00000188828	4	15
ENSG00000188831	0	0
ENSG00000188833	13	16
ENSG00000188846	3605	3575
ENSG00000188848	28	52
ENSG00000188850	1	0
ENSG00000188856	0	1
ENSG00000188859	91	118
ENSG00000188868	262	309
ENSG00000188869	18	16
ENSG00000188873	2	0
ENSG00000188877	0	1
ENSG00000188878	111	112
ENSG00000188883	0	1
ENSG00000188886	4	7
ENSG00000188895	1656	1829
ENSG00000188897	102	105
ENSG00000188906	1448	1632
ENSG00000188909	0	0
ENSG00000188910	12	3
ENSG00000188916	167	189
ENSG00000188917	724	668
ENSG00000188921	243	232
ENSG00000188931	363	440
ENSG00000188933	0	0
ENSG00000188937	0	0
ENSG00000188938	1268	1351
ENSG00000188958	25	23
ENSG00000188959	0	4
ENSG00000188976	1012	1068
ENSG00000188981	70	63
ENSG00000188984	0	0
ENSG00000188985	36	29
ENSG00000188986	721	820
ENSG00000188991	3	6
ENSG00000188992	5	1
ENSG00000188993	67	64
ENSG00000188994	3408	3429
ENSG00000188996	6	6
ENSG00000188997	201	226
ENSG00000189001	0	0
ENSG00000189002	0	0
ENSG00000189007	82	123
ENSG00000189013	0	0
ENSG00000189014	20	11
ENSG00000189023	0	0
ENSG00000189030	4	2
ENSG00000189037	0	0
ENSG00000189042	211	241
ENSG00000189043	10944	10826
ENSG00000189045	48	51
ENSG00000189046	108	123
ENSG00000189050	139	127
ENSG00000189051	9	20
ENSG00000189052	0	0
ENSG00000189056	1818	886
ENSG00000189057	6	11
ENSG00000189058	508	746
ENSG00000189060	1514	1464
ENSG00000189064	0	0
ENSG00000189067	1066	1290
ENSG00000189068	0	0
ENSG00000189077	701	971
ENSG00000189079	1606	1902
ENSG00000189089	39	46
ENSG00000189090	0	0
ENSG00000189091	3469	4054
ENSG00000189099	110	108
ENSG00000189108	12	13
ENSG00000189114	116	131
ENSG00000189120	0	12
ENSG00000189127	1	0
ENSG00000189129	525	484
ENSG00000189132	0	0
ENSG00000189134	183	178
ENSG00000189136	6	13
ENSG00000189139	0	3
ENSG00000189143	6	8
ENSG00000189144	377	423
ENSG00000189145	0	0
ENSG00000189149	21	23
ENSG00000189152	2	0
ENSG00000189157	87	93
ENSG00000189159	141	129
ENSG00000189164	350	421
ENSG00000189166	0	0
ENSG00000189167	1	0
ENSG00000189169	7	0
ENSG00000189171	761	566
ENSG00000189180	1593	1801
ENSG00000189181	0	0
ENSG00000189182	0	0
ENSG00000189184	416	676
ENSG00000189186	0	0
ENSG00000189190	173	190
ENSG00000189195	551	586
ENSG00000189196	5	6
ENSG00000189212	3	2
ENSG00000189221	3321	4492
ENSG00000189223	521	653
ENSG00000189227	111	148
ENSG00000189229	13	0
ENSG00000189233	3	6
ENSG00000189238	0	10
ENSG00000189241	2148	2378
ENSG00000189252	0	0
ENSG00000189253	0	0
ENSG00000189266	1376	1485
ENSG00000189269	21	17
ENSG00000189275	0	0
ENSG00000189280	2	0
ENSG00000189283	319	338
ENSG00000189292	10	15
ENSG00000189295	3	6
ENSG00000189298	320	351
ENSG00000189299	0	0
ENSG00000189306	301	313
ENSG00000189308	338	416
ENSG00000189316	11	9
ENSG00000189319	1854	1863
ENSG00000189320	148	82
ENSG00000189325	1	2
ENSG00000189326	0	0
ENSG00000189332	0	0
ENSG00000189334	101	77
ENSG00000189337	278	403
ENSG00000189339	1158	1373
ENSG00000189343	38	37
ENSG00000189348	0	0
ENSG00000189350	1128	1006
ENSG00000189357	0	0
ENSG00000189362	299	314
ENSG00000189366	0	0
ENSG00000189367	12	27
ENSG00000189369	297	325
ENSG00000189372	5	3
ENSG00000189375	1	0
ENSG00000189376	62	74
ENSG00000189377	26	27
ENSG00000189398	22	36
ENSG00000189401	0	0
ENSG00000189403	2014	2300
ENSG00000189409	11	29
ENSG00000189410	5	11
ENSG00000189419	39	53
ENSG00000189420	72	76
ENSG00000189423	0	0
ENSG00000189430	0	0
ENSG00000189431	34	16
ENSG00000189433	1	1
ENSG00000194297	1	0
ENSG00000194717	1	1
ENSG00000195024	0	0
ENSG00000195401	9	10
ENSG00000196071	0	0
ENSG00000196072	243	281
ENSG00000196074	103	101
ENSG00000196081	34	47
ENSG00000196083	168	188
ENSG00000196085	1	0
ENSG00000196090	10	8
ENSG00000196091	292	181
ENSG00000196092	0	0
ENSG00000196096	1	2
ENSG00000196098	0	1
ENSG00000196099	0	3
ENSG00000196104	2	1
ENSG00000196109	10	5
ENSG00000196110	215	273
ENSG00000196114	30	29
ENSG00000196115	1	0
ENSG00000196116	376	414
ENSG00000196118	3	2
ENSG00000196119	1	0
ENSG00000196123	448	482
ENSG00000196126	6	6
ENSG00000196131	3	1
ENSG00000196132	0	1
ENSG00000196136	6	5
ENSG00000196139	320	368
ENSG00000196141	1984	1774
ENSG00000196143	0	0
ENSG00000196150	563	598
ENSG00000196151	283	306
ENSG00000196152	216	220
ENSG00000196154	494	400
ENSG00000196155	117	134
ENSG00000196156	0	0
ENSG00000196159	5777	8740
ENSG00000196166	4	4
ENSG00000196167	5	31
ENSG00000196169	19	34
ENSG00000196171	0	0
ENSG00000196172	54	67
ENSG00000196177	2754	3289
ENSG00000196182	1564	1695
ENSG00000196183	4	0
ENSG00000196184	0	0
ENSG00000196187	1818	2507
ENSG00000196188	1	0
ENSG00000196189	138	84
ENSG00000196196	36	30
ENSG00000196199	2135	2325
ENSG00000196204	208	235
ENSG00000196205	528	877
ENSG00000196208	778	833
ENSG00000196209	34	43
ENSG00000196214	484	578
ENSG00000196218	257	242
ENSG00000196220	338	580
ENSG00000196224	0	0
ENSG00000196227	868	774
ENSG00000196228	8	11
ENSG00000196230	3	1
ENSG00000196233	1746	2161
ENSG00000196235	2355	2699
ENSG00000196236	1193	1352
ENSG00000196240	0	0
ENSG00000196242	4	1
ENSG00000196243	0	0
ENSG00000196247	294	342
ENSG00000196248	7	9
ENSG00000196260	0	0
ENSG00000196262	2122	2591
ENSG00000196263	479	669
ENSG00000196266	0	0
ENSG00000196267	187	223
ENSG00000196268	919	1401
ENSG00000196273	0	0
ENSG00000196274	5	3
ENSG00000196275	34	43
ENSG00000196277	8	4
ENSG00000196284	113	139
ENSG00000196289	0	0
ENSG00000196290	337	365
ENSG00000196295	1892	2553
ENSG00000196296	51	70
ENSG00000196301	0	0
ENSG00000196302	0	2
ENSG00000196305	2979	3249
ENSG00000196312	0	0
ENSG00000196313	858	927
ENSG00000196323	2096	2163
ENSG00000196329	123	139
ENSG00000196335	4	31
ENSG00000196337	5	6
ENSG00000196338	168	193
ENSG00000196341	0	0
ENSG00000196344	0	0
ENSG00000196345	192	211
ENSG00000196350	0	1
ENSG00000196352	972	1033
ENSG00000196353	128	174
ENSG00000196357	157	204
ENSG00000196358	331	293
ENSG00000196361	2	1
ENSG00000196363	495	656
ENSG00000196364	0	0
ENSG00000196365	1739	1765
ENSG00000196366	5	2
ENSG00000196367	4013	4550
ENSG00000196368	9	11
ENSG00000196369	82	143
ENSG00000196371	148	211
ENSG00000196372	367	406
ENSG00000196376	157	189
ENSG00000196378	162	227
ENSG00000196381	3	8
ENSG00000196383	0	0
ENSG00000196387	126	121
ENSG00000196388	66	91
ENSG00000196390	0	1
ENSG00000196391	138	152
ENSG00000196395	0	0
ENSG00000196396	937	1047
ENSG00000196403	1	6
ENSG00000196405	1193	1383
ENSG00000196406	1	0
ENSG00000196407	63	57
ENSG00000196408	0	0
ENSG00000196411	932	1470
ENSG00000196415	0	0
ENSG00000196417	296	366
ENSG00000196418	281	310
ENSG00000196419	3958	4037
ENSG00000196420	0	6
ENSG00000196421	96	96
ENSG00000196422	910	894
ENSG00000196427	0	0
ENSG00000196428	1993	1722
ENSG00000196431	1	1
ENSG00000196433	0	0
ENSG00000196436	4	51
ENSG00000196437	209	260
ENSG00000196440	616	702
ENSG00000196449	83	86
ENSG00000196453	236	296
ENSG00000196455	989	1145
ENSG00000196456	90	108
ENSG00000196458	762	823
ENSG00000196459	213	264
ENSG00000196460	24	29
ENSG00000196465	298	312
ENSG00000196466	104	117
ENSG00000196468	2	0
ENSG00000196470	205	247
ENSG00000196472	0	0
ENSG00000196475	0	0
ENSG00000196476	115	98
ENSG00000196482	1603	1483
ENSG00000196497	7	18
ENSG00000196498	4898	5315
ENSG00000196502	139	241
ENSG00000196503	7	10
ENSG00000196504	1259	1503
ENSG00000196505	1071	1254
ENSG00000196507	583	629
ENSG00000196510	582	632
ENSG00000196511	196	186
ENSG00000196517	49	47
ENSG00000196526	581	446
ENSG00000196531	6429	5997
ENSG00000196534	0	0
ENSG00000196535	13640	12954
ENSG00000196539	0	0
ENSG00000196542	19	19
ENSG00000196544	172	191
ENSG00000196547	2858	2634
ENSG00000196549	58	304
ENSG00000196550	3	1
ENSG00000196553	28	46
ENSG00000196557	612	495
