Geneid	HS20	HS21
ENSG00000260746	0	0
ENSG00000260747	4	4
ENSG00000260750	1	0
ENSG00000260751	45	67
ENSG00000260755	0	0
ENSG00000260756	0	0
ENSG00000260757	1	1
ENSG00000260759	0	0
ENSG00000260761	0	0
ENSG00000260762	0	11
ENSG00000260763	0	0
ENSG00000260764	6	4
ENSG00000260765	0	0
ENSG00000260771	0	0
ENSG00000260772	0	0
ENSG00000260773	19	10
ENSG00000260774	36	47
ENSG00000260776	0	0
ENSG00000260777	0	0
ENSG00000260778	14	35
ENSG00000260779	0	0
ENSG00000260780	0	0
ENSG00000260781	0	1
ENSG00000260782	7	11
ENSG00000260784	0	0
ENSG00000260785	0	0
ENSG00000260786	0	0
ENSG00000260788	105	123
ENSG00000260790	10	18
ENSG00000260792	5	2
ENSG00000260793	43	42
ENSG00000260795	0	0
ENSG00000260796	16	19
ENSG00000260797	0	0
ENSG00000260798	0	0
ENSG00000260799	35	65
ENSG00000260802	0	0
ENSG00000260803	1	2
ENSG00000260804	257	274
ENSG00000260805	21	21
ENSG00000260806	7	7
ENSG00000260807	161	239
ENSG00000260808	29	42
ENSG00000260809	1	1
ENSG00000260810	5	3
ENSG00000260811	0	0
ENSG00000260812	0	0
ENSG00000260814	0	0
ENSG00000260815	0	0
ENSG00000260816	51	67
ENSG00000260817	0	0
ENSG00000260818	0	1
ENSG00000260823	16	7
ENSG00000260827	0	0
ENSG00000260828	0	1
ENSG00000260830	1	2
ENSG00000260832	49	46
ENSG00000260834	0	0
ENSG00000260835	0	0
ENSG00000260836	0	0
ENSG00000260838	0	2
ENSG00000260840	0	1
ENSG00000260844	0	0
ENSG00000260845	0	0
ENSG00000260846	0	0
ENSG00000260847	0	0
ENSG00000260848	13	21
ENSG00000260850	0	0
ENSG00000260851	12	18
ENSG00000260852	55	53
ENSG00000260853	129	156
ENSG00000260854	0	0
ENSG00000260855	182	181
ENSG00000260857	0	0
ENSG00000260858	0	0
ENSG00000260859	32	50
ENSG00000260860	0	1
ENSG00000260861	0	0
ENSG00000260862	66	74
ENSG00000260863	0	0
ENSG00000260864	0	0
ENSG00000260865	10	16
ENSG00000260866	0	0
ENSG00000260867	3	1
ENSG00000260868	9	12
ENSG00000260870	0	0
ENSG00000260871	2	2
ENSG00000260874	6	19
ENSG00000260876	13	29
ENSG00000260877	4	0
ENSG00000260878	0	0
ENSG00000260879	0	0
ENSG00000260880	9	4
ENSG00000260882	0	5
ENSG00000260883	0	0
ENSG00000260884	103	159
ENSG00000260886	0	1
ENSG00000260887	0	0
ENSG00000260889	1	0
ENSG00000260891	20	20
ENSG00000260892	0	0
ENSG00000260894	0	0
ENSG00000260895	13	17
ENSG00000260896	7	3
ENSG00000260897	0	0
ENSG00000260898	21	30
ENSG00000260899	0	0
ENSG00000260900	0	0
ENSG00000260902	3	2
ENSG00000260903	1	2
ENSG00000260905	0	0
ENSG00000260907	0	0
ENSG00000260908	0	0
ENSG00000260909	18	17
ENSG00000260910	3	2
ENSG00000260911	14	27
ENSG00000260912	105	91
ENSG00000260913	0	1
ENSG00000260914	0	0
ENSG00000260916	448	609
ENSG00000260917	421	456
ENSG00000260918	9	95
ENSG00000260919	30	29
ENSG00000260920	33	33
ENSG00000260921	0	0
ENSG00000260922	1	0
ENSG00000260923	4	2
ENSG00000260924	19	26
ENSG00000260926	8	7
ENSG00000260927	29	29
ENSG00000260928	0	0
ENSG00000260930	1	5
ENSG00000260932	48	72
ENSG00000260933	0	0
ENSG00000260934	0	0
ENSG00000260937	0	1
ENSG00000260939	2	3
ENSG00000260941	30	66
ENSG00000260942	90	120
ENSG00000260943	0	0
ENSG00000260944	0	0
ENSG00000260945	0	0
ENSG00000260947	18	48
ENSG00000260948	30	53
ENSG00000260949	27	32
ENSG00000260951	0	0
ENSG00000260953	47	37
ENSG00000260954	11	13
ENSG00000260955	5	9
ENSG00000260957	0	0
ENSG00000260958	0	1
ENSG00000260959	0	0
ENSG00000260962	0	0
ENSG00000260963	0	0
ENSG00000260965	0	0
ENSG00000260966	0	0
ENSG00000260967	0	0
ENSG00000260969	22	32
ENSG00000260970	1	1
ENSG00000260971	54	74
ENSG00000260972	0	0
ENSG00000260973	2	2
ENSG00000260974	0	0
ENSG00000260975	0	0
ENSG00000260976	0	0
ENSG00000260978	0	0
ENSG00000260979	3	8
ENSG00000260981	0	0
ENSG00000260983	0	0
ENSG00000260984	0	0
ENSG00000260986	0	0
ENSG00000260988	8	27
ENSG00000260989	7	5
ENSG00000260990	0	0
ENSG00000260991	0	0
ENSG00000260992	15	24
ENSG00000260994	0	4
ENSG00000260995	0	0
ENSG00000260996	11	16
ENSG00000260997	6	2
ENSG00000260999	1	1
ENSG00000261000	4	0
ENSG00000261002	17	23
ENSG00000261003	0	0
ENSG00000261007	0	0
ENSG00000261008	19	35
ENSG00000261009	0	0
ENSG00000261010	0	0
ENSG00000261011	0	0
ENSG00000261012	6	5
ENSG00000261014	4	0
ENSG00000261017	0	0
ENSG00000261018	0	0
ENSG00000261019	14	22
ENSG00000261020	0	0
ENSG00000261024	2	6
ENSG00000261025	0	0
ENSG00000261026	59	41
ENSG00000261028	7	0
ENSG00000261029	0	0
ENSG00000261030	0	1
ENSG00000261033	1	0
ENSG00000261035	0	0
ENSG00000261036	0	0
ENSG00000261037	0	1
ENSG00000261038	4	7
ENSG00000261039	12	12
ENSG00000261040	14	21
ENSG00000261041	0	0
ENSG00000261043	0	2
ENSG00000261044	2	4
ENSG00000261045	0	0
ENSG00000261046	0	0
ENSG00000261047	0	0
ENSG00000261048	0	0
ENSG00000261049	27	31
ENSG00000261051	25	43
ENSG00000261052	2	0
ENSG00000261053	0	0
ENSG00000261054	10	10
ENSG00000261055	2	1
ENSG00000261056	109	177
ENSG00000261057	2	0
ENSG00000261058	1	0
ENSG00000261060	3	3
ENSG00000261061	0	0
ENSG00000261063	0	0
ENSG00000261064	1	1
ENSG00000261065	0	0
ENSG00000261066	0	0
ENSG00000261067	6	7
ENSG00000261069	0	0
ENSG00000261070	5	4
ENSG00000261071	2	2
ENSG00000261072	25	44
ENSG00000261075	0	0
ENSG00000261076	2	9
ENSG00000261077	0	0
ENSG00000261078	8	11
ENSG00000261079	21	33
ENSG00000261080	0	0
ENSG00000261081	3	0
ENSG00000261082	0	0
ENSG00000261083	36	16
ENSG00000261084	0	0
ENSG00000261087	137	233
ENSG00000261089	0	0
ENSG00000261090	1	5
ENSG00000261092	0	0
ENSG00000261093	0	0
ENSG00000261094	55	65
ENSG00000261095	1	0
ENSG00000261096	35	61
ENSG00000261097	0	0
ENSG00000261098	107	141
ENSG00000261101	116	104
ENSG00000261102	1	5
ENSG00000261103	100	82
ENSG00000261104	0	0
ENSG00000261105	44	33
ENSG00000261108	0	0
ENSG00000261111	0	0
ENSG00000261113	0	0
ENSG00000261114	16	26
ENSG00000261115	3157	6849
ENSG00000261116	0	0
ENSG00000261117	12	16
ENSG00000261118	46	38
ENSG00000261120	1	3
ENSG00000261121	1	1
ENSG00000261122	0	0
ENSG00000261123	15	34
ENSG00000261124	1	10
ENSG00000261126	39	58
ENSG00000261127	0	0
ENSG00000261129	0	1
ENSG00000261130	0	0
ENSG00000261131	3	10
ENSG00000261135	0	2
ENSG00000261136	23	28
ENSG00000261140	5	3
ENSG00000261141	2	6
ENSG00000261143	27	46
ENSG00000261144	0	0
ENSG00000261145	0	1
ENSG00000261146	0	0
ENSG00000261147	1	0
ENSG00000261150	25	80
ENSG00000261151	0	0
ENSG00000261153	0	0
ENSG00000261154	0	0
ENSG00000261156	0	0
ENSG00000261158	21	13
ENSG00000261159	1	2
ENSG00000261161	7	4
ENSG00000261166	0	0
ENSG00000261167	120	139
ENSG00000261168	54	81
ENSG00000261170	37	44
ENSG00000261172	0	1
ENSG00000261173	13	13
ENSG00000261174	0	0
ENSG00000261175	17	8
ENSG00000261177	2	1
ENSG00000261178	0	0
ENSG00000261181	0	0
ENSG00000261182	0	0
ENSG00000261183	0	0
ENSG00000261184	0	0
ENSG00000261186	0	0
ENSG00000261187	14	32
ENSG00000261188	37	67
ENSG00000261189	154	246
ENSG00000261190	0	0
ENSG00000261191	10	14
ENSG00000261192	6	25
ENSG00000261193	2	1
ENSG00000261194	0	0
ENSG00000261195	29	24
ENSG00000261196	3	1
ENSG00000261197	0	0
ENSG00000261198	23	29
ENSG00000261199	30	52
ENSG00000261200	0	0
ENSG00000261202	7	5
ENSG00000261203	0	0
ENSG00000261204	1	2
ENSG00000261205	0	1
ENSG00000261206	0	8
ENSG00000261207	15	19
ENSG00000261208	19	22
ENSG00000261209	4	2
ENSG00000261210	0	0
ENSG00000261211	52	82
ENSG00000261213	0	0
ENSG00000261215	12	13
ENSG00000261216	11	22
ENSG00000261217	0	0
ENSG00000261218	3	4
ENSG00000261219	17	20
ENSG00000261220	51	67
ENSG00000261221	425	436
ENSG00000261222	1	1
ENSG00000261226	58	91
ENSG00000261227	4	3
ENSG00000261229	0	0
ENSG00000261231	2	0
ENSG00000261232	6	7
ENSG00000261233	0	0
ENSG00000261234	0	0
ENSG00000261235	2	0
ENSG00000261236	581	670
ENSG00000261238	1	0
ENSG00000261239	0	0
ENSG00000261240	5	5
ENSG00000261241	0	1
ENSG00000261242	6	4
ENSG00000261243	3	10
ENSG00000261244	2	2
ENSG00000261245	0	1
ENSG00000261247	2	17
ENSG00000261248	8	8
ENSG00000261249	0	0
ENSG00000261250	0	0
ENSG00000261251	28	21
ENSG00000261253	43	64
ENSG00000261257	1	0
ENSG00000261259	0	0
ENSG00000261260	1	1
ENSG00000261261	0	0
ENSG00000261263	0	0
ENSG00000261265	23	33
ENSG00000261266	0	0
ENSG00000261267	24	20
ENSG00000261268	2	1
ENSG00000261269	0	0
ENSG00000261270	47	54
ENSG00000261272	0	0
ENSG00000261273	7	10
ENSG00000261274	0	0
ENSG00000261275	0	0
ENSG00000261276	0	0
ENSG00000261278	0	0
ENSG00000261279	0	0
ENSG00000261281	0	0
ENSG00000261282	0	0
ENSG00000261284	0	0
ENSG00000261285	0	0
ENSG00000261286	15	17
ENSG00000261288	0	0
ENSG00000261289	0	0
ENSG00000261290	0	1
ENSG00000261291	28	49
ENSG00000261292	0	0
ENSG00000261293	2	16
ENSG00000261294	2	2
ENSG00000261296	0	0
ENSG00000261298	0	0
ENSG00000261299	0	0
ENSG00000261302	5	11
ENSG00000261303	0	0
ENSG00000261304	4	10
ENSG00000261305	17	11
ENSG00000261307	0	0
ENSG00000261308	19	17
ENSG00000261310	0	0
ENSG00000261312	0	1
ENSG00000261313	0	0
ENSG00000261314	0	0
ENSG00000261315	53	41
ENSG00000261316	0	0
ENSG00000261318	0	0
ENSG00000261319	12	12
ENSG00000261320	0	1
ENSG00000261324	136	188
ENSG00000261325	0	0
ENSG00000261326	268	375
ENSG00000261327	7	3
ENSG00000261329	51	51
ENSG00000261330	2	0
ENSG00000261332	4	5
ENSG00000261333	1	0
ENSG00000261334	5	6
ENSG00000261335	16	14
ENSG00000261336	40	42
ENSG00000261338	26	54
ENSG00000261340	53	15
ENSG00000261341	4	1
ENSG00000261342	12	14
ENSG00000261346	1	0
ENSG00000261347	1	0
ENSG00000261348	0	0
ENSG00000261349	30	26
ENSG00000261350	0	0
ENSG00000261351	14	35
ENSG00000261356	0	1
ENSG00000261357	2	6
ENSG00000261359	0	0
ENSG00000261360	20	37
ENSG00000261362	0	0
ENSG00000261363	1	0
ENSG00000261364	0	0
ENSG00000261365	0	0
ENSG00000261366	19	49
ENSG00000261367	3	7
ENSG00000261368	0	0
ENSG00000261369	44	46
ENSG00000261371	5305	5326
ENSG00000261373	28	20
ENSG00000261375	0	0
ENSG00000261376	0	0
ENSG00000261377	5	10
ENSG00000261379	3	5
ENSG00000261382	1	0
ENSG00000261384	0	0
ENSG00000261385	0	0
ENSG00000261386	27	33
ENSG00000261390	19	51
ENSG00000261391	0	0
ENSG00000261392	1	0
ENSG00000261393	0	1
ENSG00000261394	11	6
ENSG00000261395	0	0
ENSG00000261396	10	15
ENSG00000261397	0	1
ENSG00000261398	0	0
ENSG00000261399	14	27
ENSG00000261400	0	0
ENSG00000261401	0	0
ENSG00000261402	0	1
ENSG00000261403	0	0
ENSG00000261404	21	32
ENSG00000261405	0	0
ENSG00000261407	9	8
ENSG00000261408	5	3
ENSG00000261410	26	41
ENSG00000261411	0	1
ENSG00000261416	3	2
ENSG00000261418	2	6
ENSG00000261419	3	1
ENSG00000261420	10	19
ENSG00000261421	0	0
ENSG00000261423	57	82
ENSG00000261424	12	14
ENSG00000261426	0	0
ENSG00000261427	1	1
ENSG00000261429	7	1
ENSG00000261430	7	9
ENSG00000261431	5	2
ENSG00000261432	2	3
ENSG00000261433	4	14
ENSG00000261434	0	0
ENSG00000261435	0	1
ENSG00000261436	0	0
ENSG00000261437	0	0
ENSG00000261439	26	66
ENSG00000261440	0	0
ENSG00000261441	15	10
ENSG00000261442	46	49
ENSG00000261444	0	0
ENSG00000261445	0	0
ENSG00000261446	0	0
ENSG00000261447	1	4
ENSG00000261448	2	2
ENSG00000261449	2	1
ENSG00000261451	99	117
ENSG00000261453	1	2
ENSG00000261455	49	76
ENSG00000261456	3	0
ENSG00000261457	4	1
ENSG00000261458	0	0
ENSG00000261459	0	0
ENSG00000261460	15	16
ENSG00000261461	67	95
ENSG00000261462	3	8
ENSG00000261465	1	1
ENSG00000261466	0	0
ENSG00000261467	3	4
ENSG00000261468	104	121
ENSG00000261469	5	4
ENSG00000261470	0	0
ENSG00000261471	19	17
ENSG00000261472	3	4
ENSG00000261474	56	97
ENSG00000261475	0	0
ENSG00000261476	9	18
ENSG00000261478	0	0
ENSG00000261480	0	0
ENSG00000261481	1	0
ENSG00000261482	0	0
ENSG00000261485	22	36
ENSG00000261486	0	0
ENSG00000261487	0	0
ENSG00000261488	49	38
ENSG00000261489	19	15
ENSG00000261491	0	0
ENSG00000261497	0	0
ENSG00000261498	0	0
ENSG00000261499	0	0
ENSG00000261501	1	0
ENSG00000261502	82	238
ENSG00000261504	8	6
ENSG00000261505	13	18
ENSG00000261507	0	0
ENSG00000261509	0	0
ENSG00000261511	0	0
ENSG00000261512	25	33
ENSG00000261513	7	4
ENSG00000261514	0	3
ENSG00000261515	0	0
ENSG00000261517	0	1
ENSG00000261519	1	0
ENSG00000261520	0	1
ENSG00000261522	0	0
ENSG00000261523	0	0
ENSG00000261524	0	0
ENSG00000261526	15	14
ENSG00000261527	6	13
ENSG00000261528	47	55
ENSG00000261529	36	33
ENSG00000261532	0	0
ENSG00000261535	41	51
ENSG00000261536	0	0
ENSG00000261537	16	30
ENSG00000261538	0	0
ENSG00000261540	0	0
ENSG00000261541	1	0
ENSG00000261542	28	23
ENSG00000261543	0	0
ENSG00000261544	39	35
ENSG00000261546	34	43
ENSG00000261548	0	0
ENSG00000261549	1	0
ENSG00000261552	0	0
ENSG00000261553	637	980
ENSG00000261554	0	0
ENSG00000261555	0	0
ENSG00000261556	23	26
ENSG00000261557	0	0
ENSG00000261558	0	0
ENSG00000261559	95	135
ENSG00000261560	41	62
ENSG00000261561	0	0
ENSG00000261564	0	0
ENSG00000261566	0	0
ENSG00000261569	0	0
ENSG00000261570	33	60
ENSG00000261572	31	36
ENSG00000261573	0	0
ENSG00000261575	0	0
ENSG00000261578	120	36
ENSG00000261580	0	0
ENSG00000261581	0	0
ENSG00000261582	16	24
ENSG00000261583	0	0
ENSG00000261584	1	0
ENSG00000261586	0	0
ENSG00000261587	1	0
ENSG00000261588	0	2
ENSG00000261590	0	0
ENSG00000261592	8	15
ENSG00000261593	3	1
ENSG00000261594	1	0
ENSG00000261595	0	0
ENSG00000261596	24	27
ENSG00000261599	2	0
ENSG00000261600	0	3
ENSG00000261602	0	0
ENSG00000261603	2	2
ENSG00000261604	0	0
ENSG00000261606	306	1483
ENSG00000261607	0	0
ENSG00000261608	0	0
ENSG00000261609	1006	1047
ENSG00000261610	6	12
ENSG00000261611	0	2
ENSG00000261612	28	38
ENSG00000261613	8	16
ENSG00000261614	91	75
ENSG00000261615	5	3
ENSG00000261616	140	209
ENSG00000261617	16	79
ENSG00000261618	4	10
ENSG00000261620	0	2
ENSG00000261623	4	3
ENSG00000261624	64	170
ENSG00000261625	4	9
ENSG00000261627	0	0
ENSG00000261628	0	0
ENSG00000261629	15	66
ENSG00000261630	50	51
ENSG00000261632	18	23
ENSG00000261633	9	12
ENSG00000261634	2	4
ENSG00000261635	13	11
ENSG00000261636	0	0
ENSG00000261637	0	0
ENSG00000261638	6	5
ENSG00000261641	0	0
ENSG00000261642	0	0
ENSG00000261644	2	4
ENSG00000261645	3	2
ENSG00000261646	27	38
ENSG00000261647	3	1
ENSG00000261648	0	0
ENSG00000261649	31	50
ENSG00000261650	0	0
ENSG00000261651	1	1
ENSG00000261652	22	18
ENSG00000261653	5	1
ENSG00000261654	25	40
ENSG00000261655	0	0
ENSG00000261656	21	29
ENSG00000261659	66	82
ENSG00000261663	23	31
ENSG00000261664	12	7
ENSG00000261665	48	49
ENSG00000261666	0	0
ENSG00000261667	0	0
ENSG00000261668	23	33
ENSG00000261669	38	59
ENSG00000261670	1	3
ENSG00000261671	5	14
ENSG00000261673	1	2
ENSG00000261675	0	0
ENSG00000261678	3	9
ENSG00000261679	0	0
ENSG00000261680	0	1
ENSG00000261682	0	0
ENSG00000261683	0	0
ENSG00000261684	1	2
ENSG00000261687	3	2
ENSG00000261689	0	0
ENSG00000261691	0	0
ENSG00000261692	9	13
ENSG00000261693	12	19
ENSG00000261695	0	0
ENSG00000261696	0	0
ENSG00000261697	7	16
ENSG00000261701	258	300
ENSG00000261702	0	0
ENSG00000261703	0	4
ENSG00000261704	0	0
ENSG00000261706	0	2
ENSG00000261707	12	7
ENSG00000261708	0	0
ENSG00000261709	0	0
ENSG00000261710	0	0
ENSG00000261711	0	0
ENSG00000261713	168	512
ENSG00000261714	11	9
ENSG00000261715	0	0
ENSG00000261716	0	0
ENSG00000261717	0	0
ENSG00000261719	0	0
ENSG00000261720	0	0
ENSG00000261722	1	0
ENSG00000261723	3	2
ENSG00000261725	0	0
ENSG00000261727	0	0
ENSG00000261728	10	1
ENSG00000261729	0	0
ENSG00000261730	1	0
ENSG00000261731	0	0
ENSG00000261732	22	36
ENSG00000261734	3	7
ENSG00000261736	4	10
ENSG00000261738	0	0
ENSG00000261739	38	143
ENSG00000261740	1	9
ENSG00000261741	0	0
ENSG00000261742	0	0
ENSG00000261743	3	7
ENSG00000261744	39	81
ENSG00000261745	0	0
ENSG00000261747	0	0
ENSG00000261748	0	0
ENSG00000261749	0	0
ENSG00000261751	0	0
ENSG00000261752	1	1
ENSG00000261754	21	48
ENSG00000261757	0	0
ENSG00000261758	9	12
ENSG00000261759	0	0
ENSG00000261760	2	1
ENSG00000261761	0	0
ENSG00000261762	2	2
ENSG00000261763	1	13
ENSG00000261764	2	4
ENSG00000261765	4	3
ENSG00000261766	24	40
ENSG00000261770	85	107
ENSG00000261771	0	0
ENSG00000261774	0	0
ENSG00000261775	4	11
ENSG00000261776	0	0
ENSG00000261777	18	35
ENSG00000261778	1	0
ENSG00000261779	0	0
ENSG00000261780	13	6
ENSG00000261781	0	0
ENSG00000261782	0	0
ENSG00000261783	15	22
ENSG00000261786	6	0
ENSG00000261787	54	151
ENSG00000261789	2	5
ENSG00000261790	14	14
ENSG00000261792	0	0
ENSG00000261793	0	0
ENSG00000261794	17	8
ENSG00000261795	0	0
ENSG00000261796	0	0
ENSG00000261797	2	4
ENSG00000261798	0	1
ENSG00000261799	111	122
ENSG00000261800	0	0
ENSG00000261801	74	91
ENSG00000261802	0	0
ENSG00000261803	1	5
ENSG00000261804	0	0
ENSG00000261807	0	0
ENSG00000261809	1	0
ENSG00000261810	0	1
ENSG00000261811	0	0
ENSG00000261812	0	0
ENSG00000261813	0	0
ENSG00000261815	0	0
ENSG00000261816	0	3
ENSG00000261817	1	1
ENSG00000261818	0	0
ENSG00000261819	0	0
ENSG00000261820	0	0
ENSG00000261821	8	8
ENSG00000261822	0	0
ENSG00000261823	11	10
ENSG00000261824	697	920
ENSG00000261826	0	0
ENSG00000261829	0	0
ENSG00000261831	2	4
ENSG00000261832	1	2
ENSG00000261834	0	0
ENSG00000261835	0	1
ENSG00000261837	18	48
ENSG00000261838	9	5
ENSG00000261839	10	19
ENSG00000261840	19	15
ENSG00000261842	2	5
ENSG00000261845	0	0
ENSG00000261848	0	1
ENSG00000261856	5	5
ENSG00000261857	1	2
ENSG00000261863	0	3
ENSG00000261864	4	1
ENSG00000261868	41	41
ENSG00000261872	15	30
ENSG00000261873	0	0
ENSG00000261879	128	220
ENSG00000261882	0	0
ENSG00000261884	107	152
ENSG00000261886	0	4
ENSG00000261888	81	97
ENSG00000261889	8	10
ENSG00000261898	1	0
ENSG00000261904	1	1
ENSG00000261914	0	0
ENSG00000261915	0	0
ENSG00000261916	41	38
ENSG00000261924	52	77
ENSG00000261934	355	608
ENSG00000261938	0	0
ENSG00000261939	0	2
ENSG00000261949	0	0
ENSG00000261959	7	10
ENSG00000261965	0	0
ENSG00000261970	53	85
ENSG00000261971	58	69
ENSG00000261976	0	0
ENSG00000261978	2	2
ENSG00000261987	1	0
ENSG00000261996	4	4
ENSG00000261997	27	19
ENSG00000262000	0	0
ENSG00000262001	41	61
ENSG00000262003	23	36
ENSG00000262006	0	0
ENSG00000262008	0	0
ENSG00000262011	0	0
ENSG00000262020	19	28
ENSG00000262031	0	0
ENSG00000262038	8	25
ENSG00000262039	0	2
ENSG00000262048	0	0
ENSG00000262049	0	1
ENSG00000262050	45	93
ENSG00000262052	2	1
ENSG00000262061	1	1
ENSG00000262067	0	0
ENSG00000262074	77	57
ENSG00000262075	8	18
ENSG00000262079	17	18
ENSG00000262081	0	0
ENSG00000262085	0	0
ENSG00000262089	20	18
ENSG00000262090	0	0
ENSG00000262094	0	0
ENSG00000262095	0	0
ENSG00000262096	3	8
ENSG00000262097	59	58
ENSG00000262098	2	1
ENSG00000262099	3	0
ENSG00000262106	0	0
ENSG00000262107	0	0
ENSG00000262112	0	0
ENSG00000262115	9	5
ENSG00000262116	0	2
ENSG00000262117	0	0
ENSG00000262118	58	78
ENSG00000262119	25	15
ENSG00000262120	0	0
ENSG00000262133	6	7
ENSG00000262135	0	0
ENSG00000262136	5	8
ENSG00000262140	19	18
ENSG00000262141	2	5
ENSG00000262147	10	13
ENSG00000262151	3	6
ENSG00000262152	2	4
ENSG00000262154	0	0
ENSG00000262155	347	415
ENSG00000262158	1	1
ENSG00000262160	0	0
ENSG00000262165	7	12
ENSG00000262171	1	0
ENSG00000262172	13	6
ENSG00000262179	5	10
ENSG00000262181	0	0
ENSG00000262185	24	19
ENSG00000262187	0	0
ENSG00000262188	2	1
ENSG00000262198	3	4
ENSG00000262202	51	103
ENSG00000262209	351	731
ENSG00000262211	0	0
ENSG00000262213	2	0
ENSG00000262223	40	41
ENSG00000262227	9	7
ENSG00000262228	17	12
ENSG00000262231	1	0
ENSG00000262235	2	0
ENSG00000262246	0	6
ENSG00000262248	28	37
ENSG00000262259	0	0
ENSG00000262262	0	0
ENSG00000262265	75	94
ENSG00000262267	0	0
ENSG00000262271	0	0
ENSG00000262292	0	0
ENSG00000262294	0	0
ENSG00000262296	0	0
ENSG00000262298	4	2
ENSG00000262302	0	0
ENSG00000262304	22	16
ENSG00000262312	72	116
ENSG00000262313	5	11
ENSG00000262316	2	10
ENSG00000262319	15	17
ENSG00000262322	0	2
ENSG00000262332	0	0
ENSG00000262333	28	27
ENSG00000262339	0	0
ENSG00000262343	0	0
ENSG00000262352	0	0
ENSG00000262358	0	0
ENSG00000262362	1	0
ENSG00000262366	0	0
ENSG00000262370	104	99
ENSG00000262372	0	0
ENSG00000262380	0	0
ENSG00000262381	1	0
ENSG00000262384	0	0
ENSG00000262400	1	5
ENSG00000262402	28	38
ENSG00000262406	0	0
ENSG00000262408	3	10
ENSG00000262410	77	100
ENSG00000262412	0	3
ENSG00000262413	0	0
ENSG00000262420	16	24
ENSG00000262429	0	0
ENSG00000262434	8	13
ENSG00000262445	6	20
ENSG00000262454	234	211
ENSG00000262456	0	0
ENSG00000262461	0	0
ENSG00000262468	67	68
ENSG00000262470	45	95
ENSG00000262471	4	4
ENSG00000262480	11	17
ENSG00000262481	6	5
ENSG00000262482	7	16
ENSG00000262484	11	18
ENSG00000262488	1	0
ENSG00000262492	0	1
ENSG00000262495	0	1
ENSG00000262497	5	4
ENSG00000262500	0	0
ENSG00000262503	10	16
ENSG00000262514	0	2
ENSG00000262516	21	33
ENSG00000262518	0	0
ENSG00000262519	5	14
ENSG00000262521	0	0
ENSG00000262526	0	0
ENSG00000262528	0	0
ENSG00000262529	19	45
ENSG00000262533	0	0
ENSG00000262539	0	1
ENSG00000262543	2	1
ENSG00000262558	0	0
ENSG00000262560	0	0
ENSG00000262561	0	0
ENSG00000262566	0	0
ENSG00000262576	317	705
ENSG00000262580	41	52
ENSG00000262583	2	2
ENSG00000262585	2	1
ENSG00000262587	4	6
ENSG00000262609	1	0
ENSG00000262619	8	29
ENSG00000262623	4	3
ENSG00000262624	0	0
ENSG00000262628	0	0
ENSG00000262633	0	0
ENSG00000262636	0	0
ENSG00000262648	0	0
ENSG00000262651	0	0
ENSG00000262652	19	30
ENSG00000262655	1953	3503
ENSG00000262660	0	0
ENSG00000262662	6	6
ENSG00000262663	41	48
ENSG00000262664	0	0
ENSG00000262668	0	0
ENSG00000262678	3	6
ENSG00000262681	4	0
ENSG00000262686	0	0
ENSG00000262691	31	32
ENSG00000262692	5	5
ENSG00000262693	1	2
ENSG00000262700	33	35
ENSG00000262703	2	5
ENSG00000262708	16	16
ENSG00000262712	0	0
ENSG00000262714	0	0
ENSG00000262721	0	0
ENSG00000262728	0	0
ENSG00000262730	0	0
ENSG00000262732	16	26
ENSG00000262759	28	31
ENSG00000262766	34	53
ENSG00000262768	0	0
ENSG00000262769	1	2
ENSG00000262772	17	15
ENSG00000262777	0	0
ENSG00000262786	0	0
ENSG00000262791	0	0
ENSG00000262801	2	5
ENSG00000262803	22	35
ENSG00000262810	14	20
ENSG00000262814	264	259
ENSG00000262815	15	13
ENSG00000262818	0	0
ENSG00000262823	1	7
ENSG00000262831	0	0
ENSG00000262833	66	60
ENSG00000262837	20	24
ENSG00000262848	0	0
ENSG00000262855	1	1
ENSG00000262869	0	0
ENSG00000262870	29	31
ENSG00000262873	23	12
ENSG00000262874	0	0
ENSG00000262877	155	249
ENSG00000262879	1252	1458
ENSG00000262880	2	0
ENSG00000262881	2	0
ENSG00000262884	21	60
ENSG00000262885	0	0
ENSG00000262898	3	6
ENSG00000262899	0	0
ENSG00000262902	114	97
ENSG00000262903	93	99
ENSG00000262904	6	6
ENSG00000262905	0	0
ENSG00000262919	347	370
ENSG00000262920	0	0
ENSG00000262921	0	2
ENSG00000262943	0	0
ENSG00000262950	9	6
ENSG00000262953	2	0
ENSG00000262959	8	20
ENSG00000262961	2	0
ENSG00000262962	7	12
ENSG00000262966	210	834
ENSG00000262967	0	0
ENSG00000262974	2	0
ENSG00000262979	1	5
ENSG00000262980	1	2
ENSG00000262983	1	1
ENSG00000262990	0	0
ENSG00000262995	0	8
ENSG00000262999	5	6
ENSG00000263001	1097	1222
ENSG00000263002	574	727
ENSG00000263004	73	72
ENSG00000263006	0	0
ENSG00000263011	1	2
ENSG00000263015	2	2
ENSG00000263017	17	14
ENSG00000263020	0	0
ENSG00000263029	0	0
ENSG00000263033	9	9
ENSG00000263041	0	0
ENSG00000263045	6	5
ENSG00000263050	18	19
ENSG00000263051	0	2
ENSG00000263063	4	1
ENSG00000263065	0	0
ENSG00000263069	300	308
ENSG00000263070	0	0
ENSG00000263072	388	496
ENSG00000263080	1	0
ENSG00000263081	1	0
ENSG00000263089	191	329
